max_value,0.7626262626262627,0.7278645833333333,0.5841121495327103,0.5797101449275363,0.7057646116893515,0.6875,0.32020202020202015
index_set,1,428,39,22,479,377,156
mean_value,0.531030303030303,0.467359375,0.42261682242990656,0.47539130434782606,0.3630587136375767,0.2814,0.15151717171717172

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
45,0.5858585858585859,0.47395833333333337,0.4439252336448598,0.5304347826086957,0.4778489458233254,0.125,0.12828282828282833,0.831533,0.00741843,0.230193,77,0.00636044,0.613572,0.0556077,0.0952642,78
46,0.5707070707070707,0.5364583333333333,0.4439252336448598,0.5391304347826087,0.39978649586335735,0.125,0.18181818181818177,0.805272,0.0192409,0.466282,71,0.00985777,0.21013,0.0736201,0.300014,56
47,0.7626262626262627,0.5416666666666667,0.4719626168224299,0.518840579710145,0.4658393381371764,0.125,0.12727272727272732,0.830159,0.122107,0.202618,39,0.00620685,0.456904,0.0821577,0.168833,68
48,0.16666666666666663,0.15364583333333337,0.48130841121495327,0.4347826086956522,0.31545236188951165,0.63125,0.21313131313131317,0.974842,0.169287,0.381738,15,0.00844164,0.406786,0.0127634,0.404732,99
49,0.2272727272727273,0.23046875,0.5186915887850467,0.48115942028985503,0.46143581531892175,0.45625000000000004,0.2525252525252525,0.951187,0.163269,0.366369,74,0.00470553,0.52293,0.0614687,0.362307,70
50,0.7626262626262627,0.5338541666666667,0.3551401869158879,0.5304347826086957,0.2068321323725647,0.125,0.09090909090909094,0.775935,0.154271,0.406832,58,0.00202758,0.513547,0.0581383,0.397705,31
51,0.4040404040404041,0.6783854166666667,0.5,0.49275362318840576,0.6482519348812383,0.36875,0.19696969696969702,0.890559,0.0521371,0.240633,90,0.00343441,0.581699,0.0433629,0.442517,76
52,0.303030303030303,0.24479166666666663,0.4672897196261683,0.4434782608695652,0.5392313851080865,0.575,0.24848484848484853,0.923341,0.013336,0.296141,50,0.00650716,0.310558,0.0845248,0.109854,56
53,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.701123,0.0884254,0.150234,83,0.00764102,0.485001,0.0916207,0.0441964,97
54,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.20696557245796632,0.125,0.09090909090909094,0.731405,0.137629,0.0945788,2,0.00572166,0.0159752,0.0673619,0.0356563,60
55,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.713543,0.172051,0.47054,96,0.00415064,0.975891,0.0593185,0.293769,89
56,0.5707070707070707,0.44270833333333337,0.43457943925233644,0.5420289855072464,0.4609020549773152,0.125,0.14040404040404042,0.832445,0.115961,0.0697326,90,0.00388852,0.827518,0.0108483,0.103931,94
57,0.38383838383838387,0.44661458333333337,0.5046728971962617,0.4869565217391304,0.6435815318921805,0.25,0.18888888888888888,0.878952,0.135737,0.0548822,76,0.00447983,0.941165,0.056257,0.0963387,2
58,0.3434343434343434,0.43489583333333337,0.4392523364485982,0.4231884057971015,0.6446490525753936,0.38125,0.18888888888888888,0.897027,0.12018,0.36972,61,0.00252246,0.916839,0.0679139,0.14032,96
59,0.4696969696969697,0.41666666666666663,0.43457943925233644,0.4695652173913043,0.49826527888977845,0.24375000000000002,0.16767676767676765,0.874458,0.0435465,0.255274,58,0.000555159,0.735273,0.0172266,0.0199953,7
60,0.2828282828282829,0.27994791666666663,0.514018691588785,0.31304347826086953,0.43648251934881244,0.575,0.23232323232323238,0.947493,0.0902474,0.247396,62,0.00873134,0.034752,0.0791437,0.0147587,66
61,0.36363636363636365,0.390625,0.4672897196261683,0.4521739130434783,0.5609821190285562,0.44375,0.24747474747474751,0.928012,0.102797,0.345527,32,0.00963932,0.14026,0.0112587,0.151278,7
62,0.40909090909090906,0.390625,0.5,0.48985507246376814,0.551774753135842,0.39375000000000004,0.17979797979797985,0.895935,0.125994,0.184058,62,0.00495868,0.340481,0.014661,0.163363,10
63,0.5656565656565656,0.53515625,0.39252336448598135,0.5391304347826087,0.4093941820122765,0.125,0.12828282828282833,0.828832,0.104569,0.158286,28,0.00238039,0.87847,0.0758672,0.344322,75
64,0.7626262626262627,0.453125,0.4439252336448598,0.527536231884058,0.4073925807312516,0.125,0.09090909090909094,0.819143,0.0957588,0.303346,73,0.00851212,0.265012,0.057072,0.128163,61
65,0.5757575757575757,0.5221354166666667,0.5,0.45507246376811594,0.5747264478249265,0.28125,0.1656565656565656,0.88489,0.060415,0.0405661,25,0.00946625,0.753704,0.0685455,0.0970649,61
66,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.712535,0.0116148,0.378608,5,0.00325349,0.991904,0.0809511,0.182113,5
67,0.35858585858585856,0.484375,0.4672897196261683,0.42898550724637685,0.539765145449693,0.23750000000000004,0.18080808080808086,0.866703,0.0207539,0.359079,86,0.00120981,0.927176,0.0133459,0.0534824,48
68,0.7626262626262627,0.5390625,0.43457943925233644,0.48985507246376814,0.2962369895916733,0.125,0.16969696969696968,0.797959,0.109545,0.235098,90,0.00411854,0.0948365,0.045379,0.446628,15
69,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.726232,0.0941531,0.231973,94,0.00888102,0.526449,0.0691451,0.242992,50
70,0.7626262626262627,0.5442708333333333,0.3551401869158879,0.4173913043478261,0.38977848945823323,0.125,0.09090909090909094,0.792373,0.175541,0.196186,29,0.00474348,0.208162,0.03025,0.358745,100
71,0.4040404040404041,0.4609375,0.5093457943925234,0.44637681159420295,0.632906325060048,0.36875,0.18080808080808086,0.898712,0.152064,0.454652,93,0.00535351,0.727946,0.034287,0.0651594,23
72,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.727902,0.16082,0.0365908,53,0.00442987,0.533067,0.0374658,0.492895,27
73,0.15656565656565657,0.23828125,0.514018691588785,0.4347826086956522,0.3129170002668802,0.675,0.2737373737373737,0.967185,0.0272859,0.0553615,38,0.00667006,0.112924,0.0762876,0.46308,56
74,0.7626262626262627,0.5403645833333333,0.4392523364485982,0.527536231884058,0.2061649319455564,0.125,0.09090909090909094,0.774628,0.133321,0.314023,57,0.00281786,0.480079,0.0622119,0.43663,1
75,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5420289855072464,0.10408326661329059,0.125,0.09090909090909094,0.76054,0.178227,0.0357537,53,0.00205857,0.907027,0.0970375,0.138266,38
76,0.7626262626262627,0.7161458333333333,0.36448598130841126,0.527536231884058,0.39057912997064315,0.125,0.09090909090909094,0.810829,0.101508,0.0736174,17,0.00329613,0.0918978,0.0352497,0.0867342,35
77,0.3939393939393939,0.41536458333333337,0.4532710280373832,0.48985507246376814,0.5233520149452895,0.25,0.16969696969696968,0.848571,0.0383233,0.284215,31,0.00273719,0.591585,0.0378068,0.250756,92
78,0.5909090909090908,0.5325520833333333,0.4719626168224299,0.45507246376811594,0.5249532959701094,0.125,0.12929292929292935,0.857011,0.105741,0.328663,2,0.00691303,0.399983,0.0113473,0.254233,7
79,0.7626262626262627,0.703125,0.3598130841121495,0.527536231884058,0.2060314918601548,0.125,0.1636363636363637,0.790172,0.0735193,0.160439,8,0.00188588,0.0865998,0.0560584,0.0163238,35
80,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.743122,0.0232029,0.161993,91,0.00619035,0.98886,0.0779571,0.124062,64
81,0.43939393939393945,0.43619791666666663,0.4439252336448598,0.47246376811594204,0.5172137710168134,0.38125,0.16666666666666663,0.900684,0.0641836,0.243889,41,0.00781785,0.787396,0.0413341,0.160565,28
82,0.26262626262626265,0.28125,0.47663551401869164,0.3710144927536232,0.4950627168401388,0.4625,0.24444444444444446,0.940163,0.103124,0.338682,97,0.00412297,0.515638,0.0787036,0.368727,96
83,0.09595959595959591,0.09375,0.3691588785046729,0.19999999999999996,0.27528689618361357,0.5875,0.13434343434343432,0.985859,0.0210991,0.389882,44,0.00295261,0.347521,0.063653,0.181274,24
84,0.2777777777777778,0.23697916666666663,0.4579439252336449,0.3739130434782608,0.39778489458233257,0.575,0.2606060606060606,0.952898,0.126644,0.335718,25,0.00563404,0.106284,0.0340099,0.460079,26
85,0.5404040404040404,0.44140625,0.514018691588785,0.4405797101449276,0.6290365625834,0.25,0.18585858585858583,0.870254,0.045832,0.375522,12,0.00839836,0.12139,0.0484154,0.300832,58
86,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.725564,0.128465,0.363985,41,0.00576882,0.328124,0.0262101,0.404116,95
87,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.718661,0.0490311,0.0211711,98,0.00815027,0.97889,0.0349158,0.0925333,20
88,0.7626262626262627,0.6510416666666667,0.4392523364485982,0.5217391304347826,0.2060314918601548,0.125,0.09090909090909094,0.75957,0.150733,0.46257,32,0.00160524,0.684416,0.0823309,0.338115,33
89,0.7626262626262627,0.5377604166666667,0.4392523364485982,0.5333333333333333,0.40685882038964505,0.125,0.09090909090909094,0.817261,0.0551152,0.0827965,86,0.00697606,0.258962,0.0707205,0.00776322,92
90,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.737063,0.0674132,0.122458,59,0.00486548,0.730904,0.0977555,0.282391,32
91,0.2222222222222222,0.23958333333333337,0.5186915887850467,0.38550724637681155,0.39631705364291436,0.48750000000000004,0.3171717171717172,0.957709,0.0495007,0.227931,77,0.00214626,0.652473,0.0630036,0.150339,83
92,0.015151515151515138,0.04036458333333337,0.23364485981308414,0.13913043478260867,0.12636776087536694,0.40625,0.07979797979797976,0.997167,0.127936,0.10239,23,0.000334115,0.280523,0.0731182,0.15629,23
93,0.5757575757575757,0.5247395833333333,0.485981308411215,0.5217391304347826,0.5230851347744863,0.23124999999999996,0.18080808080808086,0.833206,0.161627,0.236753,24,0.00829033,0.93495,0.0269714,0.37716,72
94,0.7626262626262627,0.71484375,0.4532710280373832,0.527536231884058,0.39831865492393914,0.125,0.11616161616161613,0.800018,0.123624,0.317647,91,0.000399764,0.542193,0.0407511,0.41325,14
95,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.728141,0.193126,0.325764,8,0.00530363,0.40984,0.0333736,0.0255212,68
96,0.18181818181818177,0.19791666666666663,0.44859813084112155,0.36811594202898545,0.33106485188150525,0.64375,0.26868686868686864,0.970113,0.0389043,0.479314,4,0.00170727,0.705817,0.0710448,0.406442,36
97,0.20707070707070707,0.1953125,0.5,0.30434782608695654,0.2930344275420337,0.63125,0.26161616161616164,0.958864,0.0123102,0.206349,21,0.00493654,0.538621,0.0960294,0.11866,2
98,0.31818181818181823,0.23177083333333337,0.5233644859813085,0.40289855072463765,0.4278089137977048,0.525,0.2676767676767676,0.948724,0.158627,0.0709479,65,0.00115199,0.346289,0.0937038,0.00591776,18
99,0.7626262626262627,0.5338541666666667,0.3551401869158879,0.536231884057971,0.20629837203095813,0.125,0.09090909090909094,0.783545,0.108987,0.232669,26,0.00236748,0.0364497,0.0928023,0.3576,37
100,0.7626262626262627,0.7122395833333333,0.3878504672897196,0.5420289855072464,0.5589805177475313,0.23124999999999996,0.16767676767676765,0.833893,0.183624,0.0683078,8,0.00395659,0.901325,0.019845,0.0910029,13
101,0.05555555555555558,0.08072916666666663,0.28971962616822433,0.255072463768116,0.174272751534561,0.38749999999999996,0.11717171717171715,0.995489,0.136422,0.315259,79,0.00276526,0.411868,0.0291778,0.130232,100
102,0.19696969696969702,0.25390625,0.43457943925233644,0.4318840579710145,0.44448892447291166,0.6625,0.24141414141414141,0.929665,0.00684482,0.193497,99,0.00599826,0.524115,0.0318535,0.412032,45
103,0.3282828282828283,0.51953125,0.5046728971962617,0.4492753623188406,0.5851347744862556,0.23124999999999996,0.1656565656565656,0.89301,0.147191,0.146618,52,0.00192374,0.469167,0.0220409,0.276461,67
104,0.24242424242424243,0.16927083333333337,0.4579439252336449,0.3710144927536232,0.35748598879103277,0.60625,0.24545454545454548,0.96629,0.134631,0.335028,22,0.00758105,0.394153,0.0209738,0.494459,59
105,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.758044,0.00242548,0.417685,59,0.00717335,0.835037,0.0684341,0.353642,3
106,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.739654,0.127195,0.24771,88,0.00712421,0.386461,0.0782618,0.337248,87
107,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707634,0.0437453,0.121678,24,0.0091495,0.826171,0.0900546,0.11177,77
108,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.738722,0.167999,0.21689,73,0.000316024,0.457332,0.0816234,0.123659,70
109,0.7626262626262627,0.5143229166666667,0.3551401869158879,0.5333333333333333,0.20589805177475318,0.125,0.09090909090909094,0.777478,0.196597,0.481474,7,0.00427783,0.618658,0.0602657,0.0178858,81
110,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.717199,0.0832095,0.198269,30,0.00940235,0.738351,0.0492606,0.431032,94
111,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.735621,0.14232,0.294476,64,0.00471344,0.452062,0.0188278,0.167378,37
112,0.28787878787878785,0.39192708333333337,0.5,0.42028985507246375,0.6286362423271952,0.38749999999999996,0.18686868686868685,0.92023,0.0702732,0.00475489,91,0.00233473,0.42456,0.0760699,0.185855,91
113,0.7626262626262627,0.5416666666666667,0.3551401869158879,0.5391304347826087,0.2060314918601548,0.125,0.09090909090909094,0.780296,0.148547,0.438097,28,0.0020991,0.291012,0.0997171,0.309216,91
114,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.710198,0.00187917,0.194243,89,0.0058818,0.62225,0.0976494,0.258896,43
115,0.41414141414141414,0.43359375,0.5046728971962617,0.45797101449275357,0.6072858286629303,0.33125000000000004,0.18686868686868685,0.877957,0.156712,0.478294,99,0.00595858,0.558675,0.0194329,0.1523,98
116,0.43939393939393945,0.38541666666666663,0.4719626168224299,0.41159420289855075,0.6503869762476648,0.48124999999999996,0.1656565656565656,0.891959,0.040157,0.322706,13,0.00125116,0.818522,0.0155146,0.126107,52
117,0.7626262626262627,0.5286458333333333,0.3551401869158879,0.5391304347826087,0.20656525220176136,0.125,0.09090909090909094,0.782998,0.187842,0.0340487,34,0.00958936,0.0456337,0.0982784,0.172439,39
118,0.41414141414141414,0.42838541666666663,0.4953271028037384,0.48985507246376814,0.5581798772351214,0.475,0.20404040404040402,0.921219,0.169519,0.0277891,98,0.0042632,0.0735808,0.0935181,0.0418582,25
119,0.33838383838383834,0.43619791666666663,0.48130841121495327,0.49275362318840576,0.6294368828396051,0.36875,0.1707070707070707,0.899155,0.113731,0.289809,5,0.00392245,0.528668,0.0358797,0.360108,66
120,0.5757575757575757,0.44921875,0.43457943925233644,0.5304347826086957,0.4838537496663998,0.125,0.12727272727272732,0.843748,0.0537386,0.216083,17,0.0068051,0.842403,0.0712721,0.0930573,19
121,0.5858585858585859,0.5390625,0.4439252336448598,0.48115942028985503,0.5983453429410195,0.125,0.18181818181818177,0.856108,0.197821,0.36852,5,0.00707337,0.297473,0.0913799,0.089371,38
122,0.3939393939393939,0.43619791666666663,0.4392523364485982,0.4956521739130435,0.5144115292233786,0.23124999999999996,0.1636363636363637,0.862586,0.0259612,0.106599,53,0.00420525,0.0469755,0.0102633,0.414911,51
123,0.5808080808080809,0.44140625,0.44859813084112155,0.5246376811594202,0.4679743795036029,0.125,0.16969696969696968,0.843015,0.138226,0.226736,26,0.00374888,0.930557,0.0465652,0.0585268,36
124,0.3232323232323232,0.39973958333333337,0.49065420560747663,0.42028985507246375,0.5894048572191086,0.46875,0.19797979797979803,0.928996,0.16246,0.126497,65,0.000484529,0.9924,0.019694,0.225452,87
125,0.41414141414141414,0.5416666666666667,0.4252336448598131,0.4869565217391304,0.5575126768081131,0.38125,0.18282828282828278,0.903348,0.0560705,0.250311,45,0.00537266,0.238945,0.0130636,0.336252,88
126,0.3434343434343434,0.38802083333333337,0.43457943925233644,0.4782608695652174,0.5005337603416067,0.4125,0.18686868686868685,0.911997,0.132031,0.442768,80,0.00686629,0.215499,0.0526615,0.33339,6
127,0.33838383838383834,0.50390625,0.47663551401869164,0.5072463768115942,0.6172938350680545,0.375,0.18686868686868685,0.90222,0.156444,0.482317,78,0.00353224,0.72066,0.0650673,0.141332,28
128,0.41414141414141414,0.40104166666666663,0.4532710280373832,0.45797101449275357,0.6088871096877502,0.38125,0.18686868686868685,0.867271,0.133088,0.351466,47,0.00812023,0.86183,0.0794877,0.355447,18
129,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.740625,0.028531,0.0812172,48,0.00107667,0.530297,0.0475954,0.483225,82
