max_value,0.7626262626262627,0.72265625,0.5560747663551402,0.5797101449275363,0.6798772351214305,0.68125,0.31313131313131315
index_set,2,173,400,29,407,57,382
mean_value,0.6057979797979798,0.5241692708333334,0.386,0.5078666666666667,0.2629842540699226,0.24352500000000002,0.1292707070707071

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
70,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.747301,0.140523,0.0934407,82,0.000967743,0.0268823,0.101534,84,2.3788,0.257505,0.00523625
71,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.750915,0.121041,0.351893,15,0.00109155,0.0889802,0.157377,28,3.61223,0.759974,0.00167132
72,0.7373737373737373,0.640625,0.3457943925233645,0.5449275362318841,0.27502001601281023,0.125,0.09090909090909094,0.892295,0.0979932,0.303276,63,0.00522768,0.074839,0.434932,38,3.36616,0.675205,0.00307795
73,0.7626262626262627,0.6497395833333333,0.3691588785046729,0.5333333333333333,0.3533493461435815,0.125,0.14848484848484844,0.857021,0.053848,0.0178247,44,0.00406329,0.082274,0.45794,50,2.49676,0.528345,0.0088344
74,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.831903,0.112193,0.440176,29,0.0068691,0.0739111,0.496513,26,3.4465,0.411082,0.00686199
75,0.14141414141414144,0.33984375,0.31775700934579443,0.42028985507246375,0.2788897784894583,0.44999999999999996,0.1707070707070707,0.988873,0.0724205,0.363196,24,0.00130483,0.0226224,0.337742,68,3.93219,0.0172752,0.0098013
76,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.804223,0.15366,0.207606,19,0.00148497,0.0391224,0.346892,89,2.61424,0.118216,0.00253458
77,0.7626262626262627,0.40625,0.35046728971962615,0.5594202898550724,0.22111022151054172,0.125,0.09090909090909094,0.80496,0.0320321,0.430063,96,0.00825028,0.0463408,0.299783,54,0.919004,0.0884824,0.00932851
78,0.6717171717171717,0.6471354166666667,0.3457943925233645,0.5594202898550724,0.16693354683746997,0.125,0.09090909090909094,0.877891,0.0728168,0.252195,79,0.00222016,0.0593881,0.0693544,25,2.28283,0.366898,0.00776821
79,0.7373737373737373,0.640625,0.3457943925233645,0.5594202898550724,0.1968241259674406,0.125,0.13737373737373737,0.885816,0.0617538,0.221197,54,0.00298889,0.0351472,0.197578,54,2.17738,0.203051,0.00808867
80,0.6313131313131313,0.47135416666666663,0.4018691588785047,0.5449275362318841,0.46704029890579135,0.29374999999999996,0.18181818181818177,0.932269,0.0565785,0.136446,96,0.00136501,0.0971106,0.125864,72,2.40559,0.658996,0.00759721
81,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.71603,0.00202397,0.264287,12,0.00929069,0.0242218,0.180112,31,3.062,0.0982911,0.00510253
82,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5652173913043479,0.10408326661329059,0.125,0.09090909090909094,0.845179,0.0788204,0.0439074,60,0.00588343,0.0289015,0.276345,13,2.91395,0.215248,0.00912056
83,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.791818,0.0544444,0.130152,81,0.000428142,0.0789099,0.0749588,32,3.86527,0.646063,0.00215813
84,0.5909090909090908,0.55078125,0.3271028037383178,0.536231884057971,0.44942620763277286,0.3375,0.11515151515151512,0.950172,0.163098,0.25645,6,0.00471971,0.0563399,0.437622,50,3.71019,0.539234,0.00128703
85,0.5707070707070707,0.38541666666666663,0.4392523364485982,0.49855072463768113,0.6084867894315452,0.45625000000000004,0.1838383838383838,0.89431,0.160174,0.15459,52,0.000949164,0.0461785,0.163055,49,0.19268,0.628713,0.00616342
86,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.810822,0.125847,0.110647,76,0.00229764,0.0134693,0.03409,32,2.82895,0.311872,0.0062335
87,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.802414,0.0811435,0.422928,35,0.00669291,0.0555749,0.0434306,3,1.21922,0.13163,0.00800142
88,0.7626262626262627,0.53515625,0.383177570093458,0.5159420289855072,0.4831865492393915,0.125,0.12929292929292935,0.850054,0.031098,0.036556,10,0.00772232,0.0845026,0.451629,77,0.497667,0.561699,0.00136786
89,0.6717171717171717,0.6393229166666667,0.3457943925233645,0.5565217391304348,0.33680277555377636,0.125,0.09090909090909094,0.89675,0.100249,0.487008,42,0.00874186,0.0534384,0.335246,39,1.16153,0.288974,0.000534367
90,0.5757575757575757,0.5364583333333333,0.4532710280373832,0.518840579710145,0.39991993594875896,0.23124999999999996,0.16868686868686866,0.838894,0.195933,0.23343,1,0.00260061,0.0673563,0.464492,8,0.179512,0.610917,0.00746492
91,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5652173913043479,0.10408326661329059,0.125,0.09090909090909094,0.82406,0.0665202,0.342185,35,0.0062573,0.0943385,0.0243863,74,1.42074,0.0658475,0.00975645
92,0.7373737373737373,0.6393229166666667,0.3457943925233645,0.5565217391304348,0.18307979717107015,0.18125000000000002,0.09090909090909094,0.905282,0.122116,0.181064,80,0.00368079,0.0224921,0.442514,2,3.54268,0.291172,0.00104383
93,0.7626262626262627,0.40364583333333337,0.46261682242990654,0.5043478260869565,0.23965839338137174,0.125,0.09090909090909094,0.782669,0.0238082,0.117762,33,0.00876071,0.0598702,0.433183,93,1.74824,0.401556,0.00899567
94,0.14646464646464652,0.13151041666666663,0.42056074766355145,0.28695652173913044,0.29917267147050974,0.625,0.2080808080808081,0.979371,0.0445931,0.0136983,23,0.00858119,0.0209889,0.0366955,85,0.352163,0.082201,0.0067145
95,0.33333333333333337,0.32421875,0.49065420560747663,0.43768115942028984,0.5412329863891112,0.4375,0.21111111111111114,0.925538,0.121253,0.333885,93,0.00987012,0.0632946,0.423675,100,0.992718,0.672239,0.00824134
96,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.781178,0.070561,0.239532,41,0.00414413,0.0233482,0.335824,52,1.29343,0.12823,0.00230731
97,0.7626262626262627,0.5716145833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.771064,0.0468343,0.352468,36,0.00761192,0.0878725,0.0297937,20,3.89108,0.365038,0.00721648
98,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.737679,0.0268458,0.0785978,68,0.00210569,0.0714511,0.439512,26,1.14404,0.0558001,0.00256231
99,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.797628,0.0529566,0.445116,30,0.00458609,0.0561265,0.0941594,21,3.64753,0.392293,0.00717356
100,0.35858585858585856,0.44401041666666663,0.44859813084112155,0.4869565217391304,0.5844675740592473,0.41874999999999996,0.1898989898989899,0.903756,0.0347995,0.491674,84,0.00729315,0.0247752,0.110254,15,0.878612,0.710479,0.00787948
101,0.7373737373737373,0.6393229166666667,0.3457943925233645,0.5507246376811594,0.24459567654123293,0.125,0.09090909090909094,0.908909,0.143183,0.450904,51,0.008308,0.0755848,0.468586,91,2.74818,0.597879,0.00171817
102,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.806864,0.139476,0.308075,31,0.0010478,0.0253421,0.116144,5,3.28966,0.0688898,0.00742329
103,0.7626262626262627,0.6328125,0.3738317757009346,0.5391304347826087,0.40205497731518547,0.125,0.09090909090909094,0.805603,0.0690854,0.308596,50,0.0011974,0.0777245,0.0305492,35,0.648723,0.594302,0.00942052
104,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.778002,0.165986,0.27085,78,0.00280364,0.0240656,0.428697,45,1.36138,0.091302,0.00163003
105,0.33333333333333337,0.43229166666666663,0.3457943925233645,0.5217391304347826,0.3959167333867094,0.125,0.09090909090909094,0.889216,0.058705,0.254677,44,0.00204617,0.0934777,0.103641,2,2.78383,0.630474,0.00454278
106,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.738783,0.022511,0.182724,58,0.00925952,0.0810999,0.298741,84,3.43019,0.231109,0.00924067
107,0.5303030303030303,0.71875,0.42056074766355145,0.5072463768115942,0.4532959701094209,0.125,0.1636363636363637,0.834057,0.122916,0.0460533,81,0.00253255,0.0273685,0.286464,35,3.13174,0.728358,0.0060493
108,0.5454545454545454,0.59375,0.42056074766355145,0.4695652173913043,0.507739524953296,0.40625,0.18787878787878787,0.944788,0.0595538,0.190936,41,0.000282062,0.0437598,0.325838,80,2.95898,0.375752,0.00394836
109,0.7373737373737373,0.6302083333333333,0.3457943925233645,0.5507246376811594,0.2060314918601548,0.125,0.1383838383838384,0.920691,0.147426,0.345815,39,0.0098186,0.0435566,0.388812,93,1.84453,0.456501,0.001993
110,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700309,0.150566,0.137188,2,0.00380831,0.0843233,0.397901,70,1.44669,0.0998589,0.00433685
111,0.5757575757575757,0.5169270833333333,0.3457943925233645,0.5652173913043479,0.19642380571123563,0.125,0.09090909090909094,0.883641,0.0828922,0.244445,38,0.00871238,0.0413259,0.36912,54,1.49442,0.247842,0.00952178
112,0.7626262626262627,0.71875,0.4439252336448598,0.527536231884058,0.40846010141446487,0.125,0.18181818181818177,0.823364,0.0686482,0.129354,41,0.0091627,0.0181683,0.480893,29,0.30316,0.442137,0.00264905
113,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.821316,0.192919,0.310832,79,0.000512545,0.0884041,0.191469,36,3.45387,0.258425,0.00353903
114,0.33333333333333337,0.28255208333333337,0.4439252336448598,0.4666666666666667,0.5864691753402722,0.44375,0.19393939393939397,0.923999,0.102642,0.290286,97,0.00770153,0.091716,0.36708,68,1.38498,0.726801,0.000201722
115,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.779734,0.188872,0.115296,98,0.0042828,0.0828916,0.0170825,59,3.72452,0.205257,0.00737283
116,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.731045,0.00357535,0.375208,34,0.00372055,0.0163079,0.265225,65,0.624458,0.717356,0.00771632
117,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.723635,0.187232,0.312803,75,0.000151749,0.0320491,0.23441,81,0.384149,0.276727,0.00651492
