max_value,0.7626262626262627,0.7200520833333333,0.5420560747663552,0.5797101449275363,0.7143047771550574,0.70625,0.30707070707070705
index_set,0,90,377,11,396,383,115
mean_value,0.5326565656565657,0.4360598958333334,0.41485981308411213,0.461263768115942,0.2907045636509207,0.2631,0.1415878787878788

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
239,0.7626262626262627,0.31640625,0.42056074766355145,0.4347826086956522,0.37216439818521485,0.125,0.09090909090909094,0.777567,0.0430368,0.459674,20,0.00985261,0.0327541,0.244894,62,2.31961,0.224687,0.00431538
240,0.33838383838383834,0.32421875,0.42056074766355145,0.49275362318840576,0.3165198825727249,0.41874999999999996,0.19292929292929295,0.903288,0.0950756,0.0671325,54,0.0060504,0.0616842,0.129146,24,3.53501,0.577533,0.00530884
241,0.4747474747474747,0.3515625,0.4953271028037384,0.5391304347826087,0.5140112089671738,0.25,0.18787878787878787,0.883429,0.0708523,0.39025,75,0.00837091,0.0961451,0.0909788,47,0.537342,0.217001,0.00059338
242,0.7626262626262627,0.5130208333333333,0.35046728971962615,0.5246376811594202,0.22177742193755,0.125,0.12929292929292935,0.811237,0.0592285,0.0621308,1,0.00487167,0.0199461,0.2009,24,1.15538,0.609285,0.00609304
243,0.7626262626262627,0.53125,0.3551401869158879,0.5391304347826087,0.3836402455297572,0.125,0.09090909090909094,0.802032,0.0242118,0.199798,18,0.00568447,0.0881673,0.248084,65,0.144553,0.0703396,0.0097223
244,0.2727272727272727,0.31380208333333337,0.49065420560747663,0.39420289855072466,0.1642647451294369,0.5875,0.20707070707070707,0.943056,0.0587575,0.435966,69,0.00192164,0.0127289,0.40768,80,2.57313,0.320068,0.00842004
245,0.7626262626262627,0.44140625,0.4158878504672897,0.4492753623188406,0.4609020549773152,0.125,0.1777777777777778,0.833202,0.0778274,0.485247,81,0.00520289,0.0188525,0.143439,98,2.5206,0.499141,0.00369531
246,0.7626262626262627,0.5625,0.4579439252336449,0.48115942028985503,0.20322925006672,0.125,0.14141414141414144,0.76676,0.0925714,0.268276,24,0.0040557,0.042196,0.00305962,46,1.9614,0.0517306,0.0078485
247,0.7626262626262627,0.36197916666666663,0.5046728971962617,0.4,0.40472377902321854,0.125,0.09090909090909094,0.804932,0.0380723,0.382445,5,0.00666371,0.0985206,0.0853779,91,2.63814,0.115059,0.00316861
248,0.26262626262626265,0.34505208333333337,0.4392523364485982,0.4260869565217391,0.47771550573792365,0.475,0.2282828282828283,0.907462,0.0551764,0.333887,47,0.00749585,0.0541798,0.275487,7,3.21275,0.682477,0.0015464
249,0.24242424242424243,0.25130208333333337,0.5,0.43768115942028984,0.5507072324526288,0.7,0.26161616161616164,0.965543,0.0250613,0.32429,37,0.00854601,0.0458381,0.0293941,35,0.74367,0.372719,0.00820151
250,0.38383838383838387,0.44140625,0.4439252336448598,0.5391304347826087,0.48185214838537493,0.43125,0.18080808080808086,0.920571,0.079083,0.178934,20,0.00500151,0.0494249,0.0563021,56,0.562067,0.320884,0.00603242
251,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.737814,0.0224668,0.0141061,24,0.00215531,0.0662043,0.102203,61,0.301548,0.0843744,0.00872491
252,0.14646464646464652,0.15625,0.3271028037383178,0.327536231884058,0.27808913797704826,0.575,0.23838383838383836,0.973591,0.0299034,0.173187,23,0.00773265,0.0440023,0.225315,25,2.56622,0.343884,0.0030053
253,0.3787878787878788,0.30598958333333337,0.4158878504672897,0.408695652173913,0.4448892447291166,0.23750000000000004,0.1898989898989899,0.870996,0.0184378,0.161974,65,0.000845222,0.0866144,0.00692702,22,3.06192,0.260573,0.00179335
254,0.7626262626262627,0.6510416666666667,0.4532710280373832,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.734595,0.0479208,0.474799,61,0.00181898,0.0709444,0.42959,64,2.75215,0.126744,0.00307207
255,0.33333333333333337,0.39973958333333337,0.4158878504672897,0.4405797101449276,0.29276754737123034,0.48750000000000004,0.1575757575757576,0.915066,0.0869051,0.118472,19,0.0096935,0.050244,0.306127,16,1.24567,0.229597,0.00870986
256,0.7626262626262627,0.42838541666666663,0.5,0.44637681159420295,0.3737656792100347,0.125,0.13030303030303025,0.822947,0.0884055,0.346957,85,0.00554529,0.012511,0.168963,87,3.43472,0.61331,0.000696126
257,0.5252525252525253,0.43619791666666663,0.4719626168224299,0.41159420289855075,0.421537229783827,0.125,0.15050505050505047,0.838262,0.0751821,0.21392,67,0.00354371,0.0920132,0.226106,71,2.25078,0.299347,0.0083784
258,0.5505050505050505,0.27473958333333337,0.4299065420560748,0.4347826086956522,0.44782492660795303,0.125,0.14949494949494946,0.840718,0.0339558,0.335002,48,0.00594743,0.0451405,0.0845037,70,3.93293,0.401848,0.000712029
259,0.46464646464646464,0.2890625,0.397196261682243,0.45507246376811594,0.4123298638911129,0.24375000000000002,0.15555555555555556,0.861445,0.0601222,0.456081,35,0.00251221,0.0634342,0.242627,71,2.94565,0.0595183,0.00843414
260,0.31818181818181823,0.28645833333333337,0.3738317757009346,0.33043478260869563,0.38430744595676536,0.44999999999999996,0.2151515151515152,0.906344,0.0232877,0.231795,61,0.00622273,0.0231103,0.259407,11,3.35059,0.171617,0.00407561
261,0.7626262626262627,0.47265625,0.3551401869158879,0.42028985507246375,0.34587670136108883,0.125,0.09090909090909094,0.782944,0.0732054,0.197811,96,0.00962261,0.0831559,0.28597,16,2.24255,0.300048,0.000505574
262,0.5353535353535354,0.4609375,0.4299065420560748,0.5043478260869565,0.4043234587670136,0.125,0.1636363636363637,0.831938,0.0278052,0.24624,32,0.0024674,0.0198274,0.399106,81,0.942448,0.384804,0.00340754
263,0.14141414141414144,0.140625,0.3598130841121495,0.21739130434782605,0.11689351481184951,0.46875,0.24343434343434345,0.981264,0.0284287,0.149277,26,0.00567709,0.0944538,0.172728,16,3.5505,0.351279,0.00627068
264,0.7626262626262627,0.71484375,0.3551401869158879,0.5217391304347826,0.2066986922871631,0.125,0.09090909090909094,0.754083,0.0637499,0.496063,21,0.00887378,0.016026,0.243842,39,0.170857,0.464605,0.005043
265,0.7626262626262627,0.42838541666666663,0.48130841121495327,0.4434782608695652,0.43888444088604217,0.125,0.09090909090909094,0.805674,0.0424862,0.412913,40,0.00454848,0.0821204,0.425193,5,2.99338,0.655595,0.00366917
266,0.4494949494949495,0.42838541666666663,0.5046728971962617,0.48985507246376814,0.6645316253002402,0.25,0.16060606060606064,0.884139,0.0499634,0.384624,30,0.00168874,0.0508245,0.106453,98,2.83769,0.781304,0.00643183
267,0.7626262626262627,0.5325520833333333,0.49065420560747663,0.44637681159420295,0.29343474779823864,0.125,0.1262626262626263,0.812545,0.0151002,0.155795,47,0.0031126,0.0602051,0.389903,83,0.96721,0.178988,0.000133946
268,0.5353535353535354,0.41015625,0.4392523364485982,0.4347826086956522,0.43941820122764874,0.125,0.14747474747474743,0.841585,0.0464196,0.24872,4,0.00462747,0.0801417,0.308059,10,3.14491,0.592686,0.0039914
269,0.398989898989899,0.36979166666666663,0.4672897196261683,0.4173913043478261,0.39965305577795573,0.125,0.19696969696969702,0.869305,0.0104322,0.124708,86,0.0026074,0.0531157,0.335883,74,2.40858,0.384434,0.00247063
270,0.5454545454545454,0.43880208333333337,0.4252336448598131,0.5246376811594202,0.5338937816920203,0.25,0.17272727272727273,0.880665,0.0639213,0.482773,5,0.00873975,0.0474321,0.219097,95,0.468044,0.494656,0.00556886
271,0.7626262626262627,0.39583333333333337,0.4532710280373832,0.408695652173913,0.4399519615692554,0.125,0.14949494949494946,0.824514,0.012351,0.495515,55,0.00240373,0.0879701,0.0355795,42,1.48702,0.0307845,0.000213198
272,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.745994,0.0163411,0.0949949,34,0.00476311,0.0270359,0.229361,91,0.514754,0.518315,0.00601641
273,0.41414141414141414,0.43489583333333337,0.47663551401869164,0.49275362318840576,0.3944488924472912,0.42500000000000004,0.195959595959596,0.912964,0.0692537,0.460264,60,0.00976594,0.0761806,0.0869118,21,1.78149,0.693031,0.00455739
274,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.737075,0.0700341,0.142677,30,0.00158389,0.0316258,0.0101566,30,0.486411,0.435368,0.00804397
275,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.717867,0.0219916,0.354203,83,0.00444718,0.0999023,0.0754633,73,0.884275,0.48554,0.00917148
276,0.7626262626262627,0.5390625,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.742758,0.0904697,0.448659,88,0.00998655,0.081012,0.0305016,93,2.16855,0.788367,0.00403914
277,0.7626262626262627,0.6510416666666667,0.4532710280373832,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.72574,0.0145244,0.311345,22,0.00765739,0.0925543,0.206025,38,0.407181,0.398492,0.00377834
278,0.5555555555555556,0.34765625,0.383177570093458,0.3913043478260869,0.3561515879370163,0.28125,0.17272727272727273,0.862955,0.0908491,0.188431,74,0.000511625,0.0483853,0.440689,12,3.52802,0.509755,0.00177333
279,0.398989898989899,0.3125,0.46261682242990654,0.45507246376811594,0.518948492127035,0.46875,0.18787878787878787,0.917572,0.01616,0.303147,68,0.00779925,0.0125312,0.283964,13,0.509396,0.251783,0.00836094
280,0.3282828282828283,0.33463541666666663,0.48130841121495327,0.42898550724637685,0.10341606618628241,0.4,0.2151515151515152,0.923378,0.0948864,0.137485,46,0.000955249,0.0953237,0.488351,58,3.46468,0.275538,0.00904762
281,0.202020202020202,0.20833333333333337,0.31775700934579443,0.34782608695652173,0.0573792367227115,0.5125,0.2272727272727273,0.96938,0.0447989,0.363231,31,0.00117646,0.0119653,0.30464,70,3.57565,0.315834,0.000408448
282,0.015151515151515138,0.1015625,0.25233644859813087,0.26086956521739135,0.0,0.0,0.00303030303030305,0.995122,0.0662608,0.184451,97,0.00276602,0.0605305,0.112618,66,2.79565,0.159653,0.00539644
283,0.30808080808080807,0.35026041666666663,0.485981308411215,0.46376811594202894,0.4689084601014145,0.375,0.19393939393939397,0.902444,0.074967,0.347432,88,0.00877892,0.079353,0.01967,84,0.980357,0.436622,1.0838e-05
284,0.26262626262626265,0.31640625,0.42056074766355145,0.42898550724637685,0.0,0.42500000000000004,0.039393939393939426,0.986969,0.0754481,0.392595,16,0.0070099,0.0592875,0.0625465,62,0.552649,0.208226,0.00125976
285,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.735297,0.0805709,0.472572,63,0.00449776,0.0278555,0.464761,33,3.37679,0.0828656,0.00025636
286,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.739227,0.0576193,0.252143,59,0.00853337,0.0309993,0.44383,26,1.43708,0.533879,0.00123981
287,0.31313131313131315,0.43359375,0.4672897196261683,0.3826086956521739,0.004003202562049668,0.13749999999999996,0.045454545454545414,0.984658,0.0656422,0.0281643,48,0.00392889,0.0416551,0.161458,45,3.92479,0.225811,0.00548565
288,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.74159,0.0973659,0.477485,77,0.00433569,0.0509401,0.356345,20,3.49569,0.255212,0.00858479
289,0.20707070707070707,0.36979166666666663,0.4392523364485982,0.44637681159420295,0.0,0.4375,0.028282828282828243,0.989164,0.0830331,0.322528,29,0.00301523,0.0899861,0.391329,41,3.19182,0.735077,0.00200663
290,0.7626262626262627,0.5286458333333333,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.721892,0.069202,0.434184,81,0.00495746,0.0227822,0.0319254,35,3.01135,0.274181,0.00670711
291,0.7626262626262627,0.47135416666666663,0.46261682242990654,0.3913043478260869,0.448225246864158,0.125,0.09090909090909094,0.809998,0.0127471,0.481679,85,0.00511366,0.0711843,0.255786,19,1.66223,0.257749,0.00991476
292,0.7626262626262627,0.54296875,0.4392523364485982,0.4956521739130435,0.4135308246597278,0.125,0.1636363636363637,0.846483,0.0377113,0.126255,87,0.00538954,0.0756465,0.124552,69,3.28635,0.755331,0.00661314
293,0.0,0.01822916666666663,0.18224299065420557,0.2202898550724638,0.0,0.0,0.0,0.997296,0.0393385,0.101451,80,0.00188309,0.0676094,0.0449863,46,2.9104,0.00342466,0.000195331
294,0.4040404040404041,0.34895833333333337,0.485981308411215,0.5014492753623188,0.3193221243661596,0.23750000000000004,0.17878787878787883,0.887759,0.0902096,0.0265827,26,0.00328107,0.0667648,0.315773,53,2.56209,0.368623,0.00666992
295,0.33333333333333337,0.38802083333333337,0.4392523364485982,0.5333333333333333,0.459033893781692,0.4375,0.2090909090909091,0.934065,0.0659149,0.148488,5,0.00132857,0.0220905,0.474734,60,0.338328,0.165049,0.000867054
296,0.26262626262626265,0.30338541666666663,0.4392523364485982,0.48985507246376814,0.26034160661862826,0.5125,0.27474747474747474,0.962029,0.0557198,0.0730111,48,0.00135253,0.0370743,0.269954,52,0.954566,0.660004,0.00261117
297,0.30808080808080807,0.23828125,0.4719626168224299,0.44637681159420295,0.174272751534561,0.42500000000000004,0.20606060606060606,0.91095,0.0698811,0.246562,9,0.00992136,0.0154768,0.465436,20,3.13904,0.010691,0.00196884
298,0.7626262626262627,0.44401041666666663,0.3551401869158879,0.4666666666666667,0.26874833199893244,0.125,0.1515151515151515,0.776517,0.0756381,0.192486,68,0.00696519,0.0303519,0.378805,86,2.26848,0.102139,0.00241452
299,0.7626262626262627,0.484375,0.4579439252336449,0.42028985507246375,0.38564184681078195,0.125,0.09090909090909094,0.800938,0.0884973,0.407272,44,0.0071758,0.0389121,0.373236,7,1.53548,0.137687,0.00269847
300,0.28787878787878785,0.328125,0.44859813084112155,0.40289855072463765,0.637176407792901,0.53125,0.2151515151515152,0.919557,0.0316607,0.399581,60,0.00335245,0.0883067,0.323605,8,3.32031,0.720812,0.0093494
301,0.15656565656565657,0.11979166666666663,0.5,0.35072463768115947,0.4843875100080064,0.61875,0.24141414141414141,0.976992,0.0186171,0.0480652,34,0.00152064,0.0492472,0.24957,82,0.820438,0.451757,0.00760704
302,0.46464646464646464,0.38541666666666663,0.5093457943925234,0.42898550724637685,0.7135041366426474,0.48124999999999996,0.26969696969696966,0.933235,0.0449996,0.299221,8,0.00664693,0.0425555,0.380356,67,0.255048,0.771484,0.00483379
303,0.4191919191919192,0.3125,0.4532710280373832,0.39420289855072466,0.3759007205764612,0.23124999999999996,0.17272727272727273,0.871061,0.0740017,0.129696,50,0.00814677,0.0137047,0.044004,96,1.91746,0.0737072,0.00984971
304,0.7626262626262627,0.5872395833333333,0.3551401869158879,0.5159420289855072,0.36575927408593545,0.125,0.09090909090909094,0.792733,0.0549449,0.0218999,80,0.00111583,0.0595219,0.217927,33,0.689034,0.180566,0.00529772
305,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.709002,0.0892432,0.418582,22,0.00674569,0.0788646,0.390411,32,1.93116,0.111739,0.00686567
306,0.7626262626262627,0.40885416666666663,0.4392523364485982,0.4521739130434783,0.3808380037363224,0.125,0.09090909090909094,0.795601,0.0360964,0.18755,2,0.00813846,0.026606,0.171642,73,2.68031,0.520993,0.00424645
307,0.31313131313131315,0.36197916666666663,0.47663551401869164,0.5130434782608695,0.6541232986389112,0.48124999999999996,0.17878787878787883,0.90371,0.017204,0.0832946,9,0.00374599,0.0410536,0.322442,6,1.07169,0.449729,0.00876333
308,0.23232323232323238,0.29427083333333337,0.32242990654205606,0.41159420289855075,0.0,0.31875,0.039393939393939426,0.98712,0.0929661,0.181527,2,0.00856509,0.0727644,0.292146,99,2.25876,0.414843,0.00349336
309,0.43434343434343436,0.2890625,0.4112149532710281,0.44637681159420295,0.32599412863624233,0.22499999999999998,0.16666666666666663,0.85817,0.095521,0.251101,28,0.00939348,0.029812,0.0130864,50,3.76602,0.582241,0.00326741
310,0.23232323232323238,0.19010416666666663,0.35046728971962615,0.33913043478260874,0.1558580197491326,0.575,0.21919191919191916,0.948316,0.0435691,0.0306585,79,0.00775468,0.0712571,0.127703,17,3.73517,0.353966,0.00738919
311,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.703836,0.02795,0.345146,73,0.00925561,0.0693847,0.195331,100,0.282279,0.795778,7.59341e-05
312,0.23737373737373735,0.26692708333333337,0.4299065420560748,0.33043478260869563,0.05377635441686679,0.525,0.26161616161616164,0.962942,0.0721335,0.443673,45,0.00811131,0.0807885,0.332641,28,0.923055,0.0725502,0.00522107
313,0.7626262626262627,0.5651041666666667,0.3551401869158879,0.40289855072463765,0.20643181211635975,0.125,0.09090909090909094,0.77014,0.0793444,0.3366,49,0.00340969,0.0678563,0.35488,81,2.69575,0.361893,0.00881934
314,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.724726,0.0672287,0.120964,63,0.00248137,0.0856181,0.139222,43,1.59122,0.554967,0.00246279
315,0.2676767676767676,0.39322916666666663,0.47663551401869164,0.37681159420289856,0.09340805978115829,0.4375,0.23232323232323238,0.953281,0.0849843,0.0962071,57,0.00921476,0.015207,0.412323,39,0.21466,0.266097,0.00136352
316,0.23232323232323238,0.29166666666666663,0.35046728971962615,0.35652173913043483,0.030557779556978915,0.44999999999999996,0.19898989898989894,0.972846,0.0519029,0.215946,2,0.00528242,0.0153772,0.134923,54,3.60662,0.187309,0.00884216
317,0.303030303030303,0.35807291666666663,0.4439252336448598,0.4521739130434783,0.4970643181211636,0.44999999999999996,0.20101010101010097,0.917674,0.0696174,0.374274,15,0.00429605,0.0700519,0.434182,91,0.715685,0.136048,0.000832734
318,0.7626262626262627,0.28515625,0.5,0.4405797101449276,0.4194021884174006,0.125,0.1767676767676768,0.846623,0.066158,0.333156,56,0.00638548,0.0811827,0.229684,26,2.53636,0.0199613,0.00559634
319,0.6060606060606061,0.41276041666666663,0.383177570093458,0.4666666666666667,0.3765679210034695,0.23124999999999996,0.1454545454545455,0.858619,0.0939894,0.480589,99,0.000278585,0.0773318,0.389082,43,1.25395,0.395092,0.00764389
320,0.4242424242424242,0.37890625,0.4439252336448598,0.4434782608695652,0.48051774753135845,0.34375,0.14242424242424245,0.87809,0.0401463,0.405206,25,0.00020749,0.0573657,0.342642,4,1.73837,0.471611,0.00703711
321,0.7626262626262627,0.38671875,0.44859813084112155,0.4057971014492754,0.4356818788364024,0.125,0.09090909090909094,0.821416,0.025606,0.020901,34,0.00397518,0.0738484,0.455943,38,2.89441,0.483716,0.000796781
322,0.11616161616161613,0.19270833333333337,0.4158878504672897,0.30434782608695654,0.5324259407526021,0.64375,0.23838383838383836,0.983101,0.0268977,0.464962,87,0.00385667,0.0282434,0.211853,30,0.617149,0.0991848,0.00523337
323,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.48115942028985503,0.10408326661329059,0.125,0.09090909090909094,0.751044,0.0386341,0.0582879,82,0.00896335,0.0663678,0.149989,7,3.9871,0.0780143,0.00772399
324,0.7626262626262627,0.5546875,0.35046728971962615,0.4869565217391304,0.40672538030424343,0.125,0.09090909090909094,0.827631,0.0181903,0.122686,77,0.00163589,0.0784731,0.371062,12,1.6786,0.759045,0.0081682
325,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715058,0.0261476,0.239949,2,0.00489095,0.0887832,0.42253,46,0.675032,0.750278,0.00120985
326,0.7626262626262627,0.41666666666666663,0.5233644859813085,0.4434782608695652,0.48278622898318657,0.125,0.14747474747474743,0.842176,0.0281776,0.212762,52,0.00719266,0.0588153,0.428967,56,1.81356,0.461606,0.00749589
327,0.3434343434343434,0.32552083333333337,0.4532710280373832,0.4405797101449276,0.3783026421136909,0.4375,0.2161616161616161,0.905172,0.0757866,0.440941,64,0.000805794,0.057585,0.407165,82,2.01626,0.432995,0.00987045
328,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.19161996263677605,0.125,0.09090909090909094,0.740532,0.0283342,0.369028,83,0.00225653,0.0162669,0.39488,34,3.07779,0.0761396,0.00372062
329,0.28787878787878785,0.34765625,0.3317757009345794,0.4260869565217391,2.668801708033408E-4,0.22499999999999998,0.04141414141414146,0.985969,0.099098,0.102424,3,0.00807201,0.0639345,0.271528,52,3.36452,0.701366,0.0061489
330,0.5606060606060606,0.51953125,0.3551401869158879,0.527536231884058,0.2068321323725647,0.125,0.09090909090909094,0.781027,0.0546293,0.282283,8,0.00571345,0.0674478,0.0927631,96,1.03987,0.423747,0.00316462
331,0.7626262626262627,0.39453125,0.3551401869158879,0.45797101449275357,0.20362957032292506,0.125,0.09090909090909094,0.756314,0.0439789,0.139129,7,0.00972282,0.0108936,0.416571,38,1.30233,0.129789,0.00928583
332,0.21212121212121215,0.29427083333333337,0.40654205607476634,0.408695652173913,0.056978916466506546,0.4125,0.2141414141414142,0.967369,0.0824283,0.206553,87,0.00796138,0.0904788,0.281438,53,2.44601,0.504592,0.00396376
333,0.7626262626262627,0.71875,0.4392523364485982,0.5304347826086957,0.4087269815852682,0.125,0.09090909090909094,0.800364,0.0465407,0.451924,32,0.00421337,0.0184324,0.369602,68,1.5233,0.626924,0.00866957
334,0.36868686868686873,0.37760416666666663,0.46261682242990654,0.47246376811594204,0.18708299973311981,0.36250000000000004,0.16969696969696968,0.879869,0.0953403,0.106068,71,0.00343821,0.0687246,0.0977925,74,1.90258,0.203584,0.0055177
335,0.3737373737373737,0.36067708333333337,0.4299065420560748,0.4608695652173913,0.4524953295970109,0.44999999999999996,0.14747474747474743,0.897162,0.0645671,0.205376,70,0.00510089,0.0334198,0.352484,66,1.56648,0.338124,0.00457381
336,0.2222222222222222,0.25,0.4579439252336449,0.4521739130434783,0.46210301574593005,0.675,0.28181818181818186,0.966793,0.0402905,0.0726975,47,0.00296871,0.0537972,0.141151,1,1.09938,0.579878,0.00236966
337,0.7626262626262627,0.6888020833333333,0.3551401869158879,0.5304347826086957,0.2060314918601548,0.125,0.09090909090909094,0.771656,0.0985541,0.0663619,15,0.00421847,0.0553604,0.174361,84,3.60409,0.774273,0.00444162
338,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.705131,0.0474971,0.0573026,48,0.00748192,0.077048,0.369114,28,1.55221,0.161135,0.00574531
339,0.1717171717171717,0.21614583333333337,0.514018691588785,0.4608695652173913,0.08326661329063245,0.6375,0.22929292929292933,0.957412,0.0510939,0.157774,95,0.00861318,0.045773,0.12571,60,3.09945,0.262035,0.00279574
340,0.23737373737373735,0.2578125,0.4719626168224299,0.36811594202898545,0.0601814785161463,0.54375,0.23030303030303034,0.971039,0.0711491,0.436565,18,0.00267685,0.0103567,0.337312,55,0.346324,0.220286,0.001614
341,0.7626262626262627,0.5807291666666667,0.35046728971962615,0.5246376811594202,0.5428342674139311,0.125,0.18181818181818177,0.822326,0.0618212,0.108196,15,0.00880045,0.0159139,0.0500243,8,2.0355,0.647416,0.00347079
342,0.5707070707070707,0.38671875,0.4953271028037384,0.5391304347826087,0.5237523352014946,0.24375000000000002,0.18686868686868685,0.873238,0.0855219,0.317391,72,0.00800439,0.0973662,0.416052,19,2.63087,0.706775,0.00594464
343,0.28787878787878785,0.26432291666666663,0.47663551401869164,0.42898550724637685,0.28569522284494264,0.46875,0.1838383838383838,0.899303,0.0718673,0.301456,42,0.00232726,0.0110681,0.463448,33,2.92927,0.142071,0.00149662
344,0.38888888888888884,0.37890625,0.514018691588785,0.43768115942028984,0.5424339471577262,0.22499999999999998,0.14949494949494946,0.867333,0.0118432,0.0170435,17,0.00575729,0.0305282,0.42394,75,3.77779,0.622475,0.00811728
345,0.7626262626262627,0.546875,0.3551401869158879,0.47246376811594204,0.2060314918601548,0.125,0.09090909090909094,0.762367,0.0862481,0.45016,32,0.00962783,0.0602866,0.167767,66,1.36239,0.175912,0.00856876
346,0.06060606060606055,0.16796875,0.3271028037383178,0.22608695652173916,0.0,0.20625000000000004,0.00303030303030305,0.996153,0.0442605,0.293657,26,0.00655885,0.0226304,0.290173,93,0.596747,0.226774,0.00998808
347,0.4242424242424242,0.55078125,0.4439252336448598,0.5391304347826087,0.4490258873765679,0.44375,0.1898989898989899,0.904781,0.0615623,0.312374,24,0.00455561,0.0287167,0.433859,36,2.3072,0.73791,0.00718705
348,0.5555555555555556,0.41666666666666663,0.5186915887850467,0.44637681159420295,0.414998665599146,0.23124999999999996,0.14343434343434347,0.827303,0.0419398,0.316658,74,0.00716734,0.0303328,0.350231,12,2.71436,0.606033,0.0062366
349,0.7626262626262627,0.7161458333333333,0.3551401869158879,0.5478260869565217,0.20576461168935145,0.125,0.09090909090909094,0.775308,0.0720296,0.161494,53,0.00625474,0.0262666,0.0153887,45,0.610211,0.573365,0.00492031
350,0.202020202020202,0.1875,0.4579439252336449,0.34202898550724636,0.0807312516680011,0.53125,0.24141414141414141,0.956369,0.0513037,0.26997,45,0.00289143,0.0269053,0.491563,99,3.96013,0.516998,0.000926657
351,0.7626262626262627,0.5885416666666667,0.3551401869158879,0.42898550724637685,0.22711502535361627,0.125,0.09090909090909094,0.773412,0.0344679,0.1682,53,0.00297222,0.0841227,0.121123,69,3.40513,0.151737,0.00230133
352,0.5858585858585859,0.44921875,0.4392523364485982,0.5391304347826087,0.5306912196423805,0.125,0.12929292929292935,0.847788,0.0624229,0.0428676,54,0.0056156,0.0467007,0.478425,2,0.84289,0.403094,0.000938287
353,0.21212121212121215,0.20833333333333337,0.4018691588785047,0.40289855072463765,0.09834534294101949,0.56875,0.2404040404040404,0.943626,0.0563606,0.00102949,78,0.00235917,0.0718414,0.410889,52,3.68134,0.44318,0.00418289
354,0.7626262626262627,0.4140625,0.4532710280373832,0.4318840579710145,0.46650653856418467,0.125,0.09090909090909094,0.81108,0.0417829,0.41342,71,0.00924063,0.0891913,0.296862,80,2.85123,0.6777,0.000315904
355,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.725614,0.0155034,0.115995,31,0.00563795,0.0401525,0.236651,51,0.708672,0.50107,0.00447432
356,0.7626262626262627,0.6510416666666667,0.42056074766355145,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.746431,0.0983516,0.208248,62,0.00108345,0.0786072,0.153724,79,0.836713,0.0545638,0.00795583
357,0.24242424242424243,0.40494791666666663,0.40654205607476634,0.3797101449275362,5.337603416065706E-4,0.28125,0.048484848484848464,0.984112,0.0668791,0.227233,86,0.000223374,0.0631501,0.246458,32,3.59108,0.0292771,0.00577646
358,0.3232323232323232,0.28515625,0.4252336448598131,0.40289855072463765,0.3202562049639712,0.35624999999999996,0.17272727272727273,0.882908,0.0602596,0.234142,21,0.00882269,0.0570835,0.0569684,64,2.19485,0.0411836,0.00927544
359,0.43939393939393945,0.32291666666666663,0.5,0.4434782608695652,0.528556178275954,0.24375000000000002,0.14343434343434347,0.878674,0.0204131,0.269263,53,0.0053151,0.0825685,0.327981,85,1.09693,0.258303,0.00492651
360,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4521739130434783,0.20589805177475318,0.125,0.09090909090909094,0.757256,0.0108411,0.273863,36,0.00229278,0.0824198,0.358002,16,2.67292,0.445521,0.00335906
