max_value,0.9936026640960477,0.9993639014047178,0.9986328421692238,1.0,1.0
index_set,78,79,79,79,73
mean_value,0.6969205000140636,0.729529912518946,0.6889117928455428,0.6746718817453536,0.6793652201572361

experiment,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
133,0.6499278404618211,0.7104663944723618,0.6709266898541346,0.5896895988382647,0.5404924556233108,0.991998,0.0167901,0.0516985,69,0.00905169,0.0361914,0.30141,68,2.39476,0.166419,0.00556345
134,0.8451420932338609,0.891791637963012,0.8718830773909076,0.886753146977129,0.8573451245270757,0.994707,0.00996075,0.0896603,14,0.00919252,0.0232315,0.30585,42,0.526915,0.351896,0.00449173
135,0.7928162185985015,0.8900936161210133,0.8714855623100304,0.99014553382041,0.8887418493299006,0.990395,0.0226042,0.180682,31,0.00464777,0.0195351,0.23475,3,0.806752,0.768852,0.00976532
136,0.8587537091988131,0.8844799495453829,0.870691618584877,0.8833078236298346,0.8729397087401933,0.984293,0.0378587,0.0820146,71,0.00319862,0.0150927,0.136432,44,2.04858,0.743219,0.00489424
137,0.122948294829483,0.13313531003023393,0.0,0.01414343803406215,0.0,0.987972,0.0497024,0.0348963,26,0.0056472,0.0274479,0.194666,20,2.0409,0.335343,0.00606017
138,0.8445349911786945,0.8818381890588975,0.868926981721754,0.8880925806262117,0.8709337673839672,0.980036,0.0278956,0.0797242,74,0.00491281,0.0268215,0.255945,99,2.62327,0.734605,0.00969148
139,0.28497135301895105,0.32132817058293106,0.13386066321874046,0.10686842416361275,0.38920871973985305,0.997522,0.0482979,0.0407658,93,0.00790441,0.0320752,0.250558,87,2.57693,0.656593,0.00845523
140,0.8094105403999108,0.8065454545454546,0.8334103969879121,0.6923995055202694,0.786501976284585,0.983412,0.0187132,0.286391,22,0.00430003,0.0287031,0.212971,34,1.40784,0.382423,0.00362558
141,0.8640279791862151,0.8855970109982634,0.967244772221507,0.8902891466933631,0.8501622666697355,0.985771,0.00607563,0.287014,66,0.00586683,0.0426789,0.445622,63,1.21338,0.485227,0.00650883
142,0.8654756780025828,0.8903761705729856,0.8914893617021277,0.8654470345234583,0.8754601669834701,0.990993,0.0426764,0.0443884,64,0.00802491,0.0420226,0.160036,35,0.620199,0.275006,0.00370493
143,0.7867206126724948,0.8448093728992605,0.7019176136363636,0.7499007936507937,0.7587248115358545,0.982599,0.0297771,0.175986,87,0.00924825,0.0199184,0.33952,75,2.53616,0.583049,0.00411426
144,0.8653566851772747,0.8858767173764278,0.8705429151564605,0.8640702333254773,0.8870344131985303,0.986825,0.0101847,0.173,73,0.00582209,0.0249584,0.401629,64,2.47005,0.785172,0.00950139
145,0.6026644804263168,0.5659296087923591,0.34115021654027267,0.0038931162626083538,0.00833032816444279,0.984695,0.0438186,0.0263694,13,0.0087431,0.0443116,0.326294,90,1.76752,0.140091,0.00873447
146,0.8553135369692845,0.8855970109982634,0.8708899688662769,0.8636122725398976,0.8734426386921765,0.985424,0.0429583,0.118823,75,0.00774757,0.0160739,0.439447,55,1.58396,0.563632,0.00322227
147,0.42455814321300067,0.3571231200410532,0.25277283172020015,0.20935410591438564,0.20111279863770581,0.980386,0.00358913,0.0956957,89,0.0012356,0.0486147,0.3151,31,2.67322,0.15363,0.00765929
148,0.6137550026100574,0.6559766763848396,0.8776239732278673,0.8868401223350029,0.6423642785301616,0.998097,0.0407598,0.230335,49,0.00214783,0.034029,0.448719,75,0.89445,0.232794,0.000140165
149,0.6337262012692657,0.5668485855150412,0.3914537661209615,0.4101702377458174,0.4302507280346616,0.988253,0.0486681,0.133213,59,0.00306875,0.0436902,0.163145,37,1.09266,0.188695,0.00736785
