max_value,0.8805829807240244,0.9981151473612063,0.9891536472968416,0.9957122030700626,1.0,0.9978597722797705,0.9987044865675713,0.9974672857745884,1.0,0.9966224774128177,1.0,0.9795372129165947,0.9906902935731288,0.9988604421484464,1.0,0.9000180921796553,0.9475200970726528,0.9674771565742605,0.8560383485387351,0.6835158242087895,0.6995412844036697,0.7497367035281728
index_set,302,486,16,16,93,48,18,409,93,409,93,16,294,486,486,364,83,486,486,290,437,120
mean_value,0.3911753491106885,0.3962506109505145,0.41087618356032,0.4221722554788786,0.4587362549040963,0.4659948148442971,0.4668630361349127,0.4333782579842857,0.3056401748886335,0.19271015406187356,0.10993076110057586,0.43609259149853485,0.428373138488616,0.4106314675695846,0.3997051186355858,0.39123902497369456,0.3906656886829172,0.38470312464791817,0.34500476478691244,0.3032628024058333,0.2689199128289436,0.24142896982217477

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
21,3.1994880819063987E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998443,0.0911315,0.407871,61,0.00801476,0.0486152,0.278999,38,3.53231,0.243656,0.00464584
22,0.45234538392590384,0.05776571380100093,0.37045233725574866,0.28803401498279,0.23667029379760607,0.37491284137129577,0.30242008965994827,0.1900134612148746,0.22805157350072103,0.0,0.0,0.10647862494490967,0.13313531003023393,0.1342409491937937,0.0696129660791781,0.0,0.4877740303541316,0.5507246376811594,0.498017839444995,0.029508711348297023,0.2910197869101979,0.30814814814814817,0.992989,0.0311729,0.463485,75,0.00473696,0.039694,0.332309,84,3.62369,0.315685,0.00504961
23,0.2796736757439964,0.27675367717549093,0.299166124052175,0.3425988742001137,0.3742867513611615,0.4090938990297649,0.3337781085080359,0.3559411842628163,0.1898134959867286,0.1281588753866424,0.05225005170834518,0.34525010334849116,0.35015374205168515,0.36198017529514714,0.3170479387882573,0.3043072664571529,0.32974038777522185,0.20787061519478234,0.20253299654914791,0.21699433031440984,0.1357889618283491,0.1989721248425853,0.935124,0.00625108,0.246316,43,0.00160475,0.0256255,0.170126,65,3.18524,0.330907,0.00787791
24,0.7762052877138413,0.9541359541359541,0.9004532482793353,0.8006000857265323,0.9045796355260484,0.8949897048730268,0.807914168363806,0.8049750401895254,0.8205954703537196,2.541296060991627E-4,0.0,0.8032952548330404,0.803806502775575,0.8712869406670212,0.8909187341622959,0.8870770191407095,0.7776565908382673,0.8462349397590361,0.6699561403508771,0.5315039092442129,0.39242872721607724,0.4188100402850945,0.987275,0.0627867,0.421644,10,0.000864071,0.0273693,0.259413,63,0.620954,0.420204,0.00836209
25,0.30980263696666943,0.2908482467626946,0.3408238399555432,0.43290966242995765,0.5438214769018495,0.5637407688203746,0.5544224803733386,0.3366608544027899,0.12836487598448332,0.09138745407839133,0.028766492789199183,0.4253724284700875,0.44806045647073167,0.427896246414765,0.3967378540746521,0.4066525025690815,0.31725930895672594,0.3174314493564634,0.320602929968668,0.30951602354480057,0.2651236191478169,0.28661730178797185,0.903882,0.0829585,0.155886,14,0.00923865,0.0273479,0.208383,61,0.848862,0.730032,0.00863182
26,0.3668600197001204,0.13016100178890877,0.1459488272921109,0.33261695513681544,0.015566813164692883,0.16393664088621707,0.15130127425818363,0.0857794129408942,0.05038192751503334,0.04619802721937816,0.04369110268021048,0.18907016734471338,0.04252759324161737,3.037551733302557E-4,0.006061851433268317,0.00908202426640603,0.40574418887671904,0.44477003439928653,0.22420864444210753,0.2560502283105023,0.10273887718428554,0.09290583186064127,0.965008,0.0656589,0.490058,25,0.00789666,0.0372068,0.19521,48,2.63581,0.452363,0.00918845
27,0.716788740485423,0.758281615217216,0.7757322175732217,0.8657810352725607,0.9556794055201698,0.9642338881775502,0.9700932673020478,0.8719548174997893,0.9424044579365409,0.7482088872323684,0.0023516566581278653,0.8359159058547617,0.87990170448604,0.8601118500604594,0.8587573929847163,0.8626443852503076,0.7616917446116307,0.7076421380972635,0.6501203369434416,0.5445455902104164,0.594017094017094,0.5872154579142403,0.976599,0.039752,0.470311,82,0.00715031,0.0251459,0.317001,86,0.686989,0.673591,0.00819522
28,0.6238665215814291,0.6929512809121872,0.6706335658196361,0.7395862951379016,0.6719443291729179,0.6835483980797386,0.7058882566063489,0.7472835034573593,0.2462195923734385,0.04889701300319882,0.0023540291731471985,0.8100520457394673,0.8247187742435997,0.7919055158231879,0.8089315917392725,0.6265420602941343,0.614271701814615,0.7307023411371237,0.7212460063897763,0.4824836228994589,0.28205128205128205,0.5243348475016223,0.97784,0.0416182,0.0643858,85,0.00890392,0.0383175,0.0880324,74,2.50868,0.493001,0.00517927
29,0.1502780503761858,0.11407716371220022,0.12567501227295041,0.0912640193998181,0.14364679870160413,0.09468114470710975,0.08929836313577932,0.10296863330843908,0.08384688048220956,0.04766712721862043,0.03414639672810904,0.10423041661209476,0.12082156885448858,0.10398152498296087,0.1082833580522895,0.10118149824032174,0.16502608301202082,0.1367762932511134,0.11112488123270126,0.09835605453087415,0.08133743340984889,0.08094085091663783,0.903508,0.0757162,0.226761,89,0.000253294,0.0254688,0.383832,25,3.45754,0.0170463,0.000144239
30,0.4215371621621622,0.4560308972073678,0.4704953457446809,0.554436929214849,0.6360694228511596,0.68397011223039,0.6109335884232594,0.6129013289427261,0.48218521737088105,0.23486874914992972,0.11434734279059922,0.6660502958579881,0.590775269872424,0.6740801066113866,0.5864069326076058,0.5940680748604574,0.421715251373046,0.4189082278481012,0.428702220187686,0.4216000693421167,0.3784326858673811,0.37924067682464857,0.930321,0.0535579,0.449308,2,0.00703628,0.0323455,0.283774,27,0.447414,0.0391585,0.00623803
31,0.46080139372822304,0.5488162908364045,0.5061780104712041,0.5760146923783287,0.6368480441323972,0.6153119861954451,0.6476566970091027,0.5619125717529805,0.6031140882206227,0.11608044102803017,0.029604213214171726,0.541815987023275,0.5940883880623294,0.46814551659510184,0.584963080044351,0.49786919547731945,0.4843860894251242,0.4837541039284501,0.48919660976483226,0.4604526103517813,0.35636547709440647,0.39058039961941005,0.962208,0.0532334,0.109593,4,0.00933651,0.0113974,0.0436819,33,1.61204,0.0845048,0.0083903
32,0.23596310557893796,0.182896665445218,0.15973338375720902,0.16063327751560363,0.06416461010865038,0.1873786543377146,0.24504815244860323,0.15520991234429582,0.07961613648480537,0.058864426419466986,0.03386815610658511,0.10680961615865925,0.08480530647340623,0.018612208722626367,0.030749789385004167,0.033947413448924935,0.32889180820118236,0.33733543970510793,0.2906170135085798,0.28807106598984766,0.2747606540709989,0.16746183206106868,0.949965,0.0502075,0.108983,87,0.00575006,0.042571,0.245174,10,2.44694,0.0694527,0.00364088
33,0.22823272925466687,0.22342274491628522,0.21177377999207858,0.21459144283106946,0.2349296450271826,0.2326531991081684,0.23409923831720458,0.19888135816279529,0.1658090834919772,0.10535528945207817,0.06403447332167522,0.24169842133913988,0.23088070487305334,0.2950374112681461,0.20072660758137706,0.22762637097017857,0.2807553234230614,0.17304485210216802,0.21205404264302297,0.15997294326540967,0.21702972754918393,0.1748861468996925,0.921936,0.0302087,0.233745,23,0.00190477,0.0495737,0.304339,22,3.68076,0.32308,0.00140292
34,0.11202866936740419,0.09968715650629911,0.002042205582028611,0.20055472583742262,0.0,0.0,0.131016590428074,0.023163579595797623,0.002964845404489602,0.004816019602044697,0.010843981170141181,0.0,0.0,0.0,1.1821029611680522E-4,0.0,0.09731907639857429,0.09690592115596042,0.02007157305119034,0.008084577114427893,0.002867155144950617,0.0015971889474525325,0.98011,0.0973539,0.458175,97,0.00644232,0.0373713,0.43077,15,0.525255,0.226469,0.00315265
35,0.380030487804878,0.13329937170996775,0.3635341726618705,0.20670054258892434,0.0,0.0,0.0,0.38247989843419383,0.0026692653164985813,0.0,0.0,0.18915821947994715,0.0,0.0,0.0,9.635303752952851E-5,0.3774301336573511,0.37190839694656486,0.2784440344403444,0.37923823749066465,0.13485731819576552,0.22098009188361412,0.986647,0.0700435,0.0219789,7,0.00697826,0.0369036,0.419608,93,2.16517,0.355861,0.00560998
36,0.6590025547039875,0.7327645051194539,0.7254453694517534,0.6944117745891999,0.8340299755180032,0.7050611669139286,0.6341665897979891,0.8945943659588868,0.6853063460856673,0.6358390832425453,0.0057744994731295796,0.7949916040008761,0.8319845503034762,0.7027561294726663,0.7506827548537663,0.8221559418612416,0.648840769903762,0.7022360248447205,0.6453333333333333,0.5710747894997523,0.6753429926913708,0.5348543911946801,0.98746,0.0272442,0.278614,92,0.00407908,0.0365598,0.391506,12,3.37261,0.73902,0.00690494
37,0.5771889400921659,0.671147233510472,0.6845496383957923,0.7088183986613976,0.8759680686286191,0.7478514674882439,0.6256354364075578,0.8864950959845754,0.6810869229581596,0.47098572770522107,0.05759741028778964,0.7647843798286276,0.7512559684450903,0.6930283438284504,0.8148767012532003,0.8227960635130664,0.6519647153167603,0.5904023267086767,0.6939186467982279,0.6229235880398671,0.579382074028755,0.5027422303473492,0.968184,0.0291444,0.197056,91,0.00618548,0.0310462,0.0744866,69,3.3252,0.721998,0.00993969
38,0.24451778192713536,0.20863998773382397,0.273366139741818,0.30187670500500363,0.2775127889592889,0.32883420561319743,0.3249846223154028,0.24126606226152392,0.1546627525942108,0.1405955334987593,0.08389515646350687,0.22314238510375217,0.23157059486024367,0.20012768707941586,0.2141781081571097,0.2011061672995924,0.26414297776526874,0.21452928094885104,0.1776969098871276,0.14836433774078117,0.14538749090544167,0.12987383433900168,0.945237,0.00262809,0.1687,53,0.00228075,0.039835,0.244733,13,3.5731,0.341973,0.009554
39,0.32539112961102334,0.14924896132949828,0.15065778609566793,0.06382712444203409,0.1553140650060555,0.20481351346892995,0.21469517129754523,0.09492979403552781,0.020109080311420113,0.0380811078140455,0.02193828351012539,0.03949181739879415,0.012919215355410296,0.0014221244643330966,0.010664491032794765,0.011989580483627305,0.42171682152267365,0.3375117940423238,0.315546162990358,0.3155549554415339,0.2729083665338645,0.03479381443298968,0.963701,0.0944757,0.0730915,17,0.00512165,0.046999,0.0824414,58,0.97119,0.351678,0.00939475
40,0.3248604551309575,0.30484178421654595,0.3824484697064334,0.44125595520017835,0.556521030765471,0.5887018737354485,0.5678957127815205,0.3871994707791536,0.09616509760119141,0.05209707529558183,0.029223246118178836,0.46626744455010405,0.470317297850563,0.4869186573934079,0.41543039965682416,0.42826316453426994,0.33945027646446024,0.3407773244578055,0.32687459482820713,0.3058687481931194,0.3150433622414943,0.308834325801452,0.906304,0.0839157,0.349589,87,0.000893835,0.0306034,0.27352,51,0.656866,0.240257,0.00207377
41,0.5057420002229903,0.5857564021041679,0.503043213633597,0.5521879418482398,0.5949031538994487,0.6268232765238753,0.57139744197063,0.5899837993942383,0.5348578334711532,0.42495906285426377,0.16990094634900765,0.6294564582115723,0.611559223827091,0.6581115590318487,0.6233149547011245,0.6675827068460842,0.4277339586442124,0.5130935972935722,0.5256753739674034,0.5504900843400957,0.434260270520037,0.4219400912517358,0.966856,0.0320129,0.274258,12,0.00917035,0.023844,0.499925,29,1.56882,0.035166,0.00156751
42,0.584837122099836,0.7594275637547476,0.6518070594853045,0.8203772393654802,0.85756069026031,0.8784398261982552,0.9660016488046167,0.864501953125,0.5318651335022413,0.4386379569354031,0.26515338248145737,0.7185766765108406,0.8997971602434077,0.8475653807253287,0.8603215251102575,0.835373048004627,0.5742006836919364,0.5239219712525667,0.33570097810898925,0.26824467299837607,0.22794944451940813,0.15590300598429552,0.957175,0.00637098,0.219949,80,0.00956201,0.0135638,0.390455,19,0.958871,0.530819,0.00516081
43,0.11869778935775877,0.12938426662536429,0.11696524422973698,0.14497778248790716,0.1548174355905253,0.1458543238215393,0.10755183208561814,0.10673796916186518,0.06413602757518233,0.03398308743773626,0.016199145557191263,0.1303787187963068,0.1258710086103747,0.12729038523794112,0.1330347547180858,0.1143739158204381,0.1366447103105256,0.12638496761489004,0.10436806676872101,0.0948463744367063,0.07986484622810652,0.0783511057038574,0.906593,0.00391505,0.287001,34,0.00972905,0.0356684,0.281415,96,3.24381,0.00520135,0.00325776
44,0.4265752702346428,0.5589506012180522,0.4437239778854686,0.4989331106781705,0.507637464401649,0.5618904080094735,0.449699500374116,0.5794156780130835,0.4594914913124175,0.38756851794394453,0.3119542221023187,0.45484053677239455,0.5535548110924995,0.4774663898309862,0.4763622499853364,0.45850398917019497,0.40912992586812325,0.4734882876339205,0.40122129526103034,0.35049854085603116,0.31062655556757923,0.29897672445787604,0.961155,0.0136471,0.408492,12,0.00834711,0.0333377,0.393361,78,2.46411,0.201647,0.00455908
45,0.34196129664407615,0.30921115690597145,0.41601525858295296,0.4618700017439398,0.5686405423450259,0.6555819832757408,0.4047084274488595,0.4063586298480647,0.23456215065211605,0.14044839067702553,0.07684980618873116,0.43670416491206965,0.579666501145301,0.5161216722151354,0.5377965920813916,0.4624505464833707,0.330426658361881,0.2756900565347522,0.28652780627949925,0.24531656548135294,0.25626865671641796,0.28198286036845077,0.911694,0.0253842,0.0425414,46,0.00429819,0.026721,0.322101,96,2.4954,0.627004,0.00816222
46,0.7320218863991662,0.796126867947545,0.6996240771774084,0.7685877878547248,0.9727119372870704,0.9517899137705774,0.8957658057252038,0.8632809215504919,0.9609785932721713,0.9349651457541192,0.7067889908256881,0.8259401317435171,0.8634446122597781,0.8821384262566262,0.8220660404290316,0.8793058299807175,0.6807146753955264,0.45751854349291976,0.39032671847883493,0.37463534469522497,0.3070077130990837,0.35591875595049194,0.97212,0.0138208,0.339133,70,0.00851162,0.0298895,0.333863,60,0.251462,0.170505,0.000415873
47,0.17529147064839434,0.1652370555208983,0.22565093970242756,0.20407414816296587,0.21232567406030012,0.19560421691644758,0.2098863209094327,0.18267251536703433,0.09953615820141626,0.04558433612074242,0.028376307674845336,0.1848406237886513,0.19291211278535858,0.2383921351661914,0.15316198952562587,0.15547931583134444,0.13680595306239263,0.24926229508196718,0.20996836321252155,0.1783128055950981,0.14846870838881487,0.17601403434160867,0.902448,0.0859158,0.0352456,35,0.00149127,0.0117781,0.06541,37,1.3703,0.0239246,0.0020039
48,0.8183804252840081,0.8540814657287747,0.7003389830508475,0.7977801494130203,0.8919257179582586,0.9978597722797705,0.6825084077861194,0.7893582932793659,0.7518834967801675,0.001481418775924781,0.0,0.8021322335804852,0.7726710037664287,0.8704933586337761,0.8766409607346795,0.7768891672488136,0.6999845750424186,0.562588124706251,0.7031296572280179,0.4058015267175572,0.43270401948842874,0.4040928527794746,0.984023,0.0661014,0.177364,21,0.0019722,0.0373597,0.274294,5,1.34708,0.797306,0.00238995
