max_value,0.6336257000951073,0.8047894940131325,0.8179832544594102,0.9124199442065145,0.9269076811548523,0.9141243824013803,0.787515031107858,0.9372521021735681,0.9784531074853655,0.9751724707729169,0.9712315836992654,0.884462461994231,0.9691315187498394,0.9747382077657307,0.96823670806387,0.9848405769595748,0.660842047330765,0.6450194699158397,0.5659551176792557,0.4237402317434654,0.37403223759360327,0.3630694833290914
clusters_found,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69
index_set,232,92,14,75,351,280,30,14,92,295,33,14,92,229,44,27,276,468,468,468,418,205
mean_value,0.2810022173888187,0.27309998586124196,0.283809499245157,0.317900080676694,0.32547721721831563,0.3592164168028584,0.32990064873640473,0.31034542167874946,0.2570740416636212,0.2252426310596374,0.1766252514811132,0.3149521663454693,0.2873336625046995,0.2667253572443128,0.2620786303985786,0.2533668152381649,0.28115547096121835,0.23221406960838942,0.19579337993205592,0.17114449060624393,0.15140662645512243,0.13930489135710633

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
20,0.30150699091453126,0.30425043997653456,0.3812792155968533,0.5113965224462462,0.5303415765647799,0.7047934053818443,0.7255120489387523,0.44043397826254527,0.19662638691511236,0.13163365090146795,0.07564889400332442,0.46836029659588807,0.374192761036927,0.33105625420483364,0.31069539685727676,0.28014211916820475,0.3491521133890154,0.274647266313933,0.2274725680718218,0.18104060422180623,0.19258297663321877,0.16620249247475172,0.936344,0.0365686,0.414801,85,0.00722364,0.0250663,0.214456,54,1.03874,0.502453,0.00582991
21,0.33514639509316047,0.5487585462396545,0.45210384959713523,0.5432372505543237,0.6379175704989154,0.5540660664105064,0.5054736326130469,0.4218332287235279,0.4602526355779276,0.4602938382623013,0.5426303381181175,0.4504892367906067,0.4545788685006644,0.20109559024924684,0.15868348283536793,0.18415353003244816,0.498502560139117,0.34830554061323293,0.25817068503635665,0.2596592637663523,0.06469760900140642,0.03945672647962728,0.989525,0.0285476,0.453535,6,0.000501592,0.0362973,0.19479,27,0.946149,0.0826682,0.00242339
22,0.1232208214721432,0.06448157669237364,0.08358767352564733,0.053001053001052956,0.052648180540819545,0.06739526411657559,0.061437171153010395,0.05935321116989589,0.04446134495568488,0.048739889813620874,0.0404571659755234,0.05507096392667066,0.06123731705127056,0.05320121951219514,0.051059513074842244,0.060501476979998636,0.1232208214721432,0.12318742377015857,0.12303735787763936,0.12014563106796117,0.1095908093455531,0.10890065882960853,0.902373,0.131882,0.150507,20,0.00738488,0.0158322,0.182183,44,2.36375,0.549461,0.00505795
23,0.3134520095430354,0.23728421344934514,0.17163626866321335,0.12260859563700499,0.12321245773490086,0.09154872754853394,0.07388524023505016,0.1556225638008384,0.14970298464213272,0.10124039412008545,0.05265286081506515,0.1517369582897642,0.13327798861480078,0.1854758729181628,0.11958156614588278,0.09486709440879926,0.3134520095430354,0.20038443056222965,0.20012353304508956,0.12292734900446156,0.10595274159345658,0.09655028805441801,0.958503,0.158467,0.152937,15,0.00447966,0.0126721,0.264695,89,3.72806,0.377566,0.0046751
24,0.21797470798339613,0.2525847402172491,0.18078453666856165,0.24751132379660667,0.14362865926274682,0.1452633481981439,0.09286221026884511,0.22414260706624922,0.15272361033729054,0.06714258876573365,0.10380927701477072,0.21018066798906343,0.24734482955518755,0.22329037811102082,0.22643570394778767,0.18740661686232662,0.21797470798339613,0.14299677450884563,0.13519885198851989,0.1309400826446281,0.09741259253829804,0.11551763892091305,0.937879,0.122513,0.306306,24,0.00259457,0.0433864,0.176228,50,3.99275,0.306558,0.000322828
25,0.3054533472458675,0.43288281369989245,0.49463097174974113,0.5453086064788193,0.5885131078647188,0.7175103218875788,0.7363839967423393,0.531752104055088,0.4413008380103022,0.3724589945769704,0.19397123507645042,0.6449110130593148,0.47616408696660784,0.5195655530962063,0.5794034042261722,0.46635698277266324,0.26959954878736603,0.28470856196293615,0.26239363669996296,0.19173828266050408,0.15632681152295747,0.14140392623438425,0.948616,0.16854,0.415716,52,0.000541804,0.0148563,0.233973,94,2.02399,0.663998,0.00427119
26,0.27569589297273966,0.21647004395096003,0.20828989616779947,0.1578987207630005,0.0830431754874652,0.07501416430594898,0.073642617973536,0.15668459113665867,0.16118450750850166,0.13446394628354197,0.10053880064376186,0.13305322128851538,0.15595331820497382,0.15077196772348944,0.15861105821113441,0.1426300037411149,0.27569589297273966,0.24081064971190147,0.1800485023268008,0.10621999244753733,0.11442385173247382,0.1591124407878335,0.955482,0.0515301,0.0342542,86,0.00923425,0.0358936,0.168234,8,1.88895,0.290256,0.00152636
27,0.4663732979076719,0.7878100423472474,0.7951332317233405,0.8473954512105649,0.847491402307717,0.40543180930050804,0.4567444169805822,0.890488393126319,0.8677049180327869,0.8757078375051293,0.7299027350569457,0.8220032840722495,0.753061747373815,0.8291186757246709,0.9438346420452168,0.9848405769595748,0.4654458070931389,0.3365876336587633,0.4462524654832347,0.20635495952639848,0.19400855920114124,0.04036514049351014,0.995895,0.0852372,0.428312,10,0.00732454,0.0183084,0.437984,45,0.359732,0.507318,0.000726208
28,0.2354902257917867,0.33266292952201637,0.38518636508442183,0.4566519631868431,0.6188043840961011,0.5712724157286774,0.6217673371448884,0.5191870674517096,0.43425417099856434,0.3430383924315207,0.19495590630792559,0.5174122310305775,0.24108557475442227,0.155843165174939,0.18121636793000662,0.20394752972906705,0.2354902257917867,0.2649364093463472,0.25319524019391804,0.22244526399327758,0.18842975206611567,0.17974116664769058,0.944394,0.0324606,0.0526983,65,0.000788422,0.0282732,0.111323,67,2.60432,0.570244,0.00843048
29,0.3392892594798491,0.2323408831238658,0.2283642177997316,0.2594671571826974,0.3006831566548881,0.38854816824966076,0.4033935009864169,0.23619059731230663,0.09055803131919138,0.05141351221849544,0.026131478903021144,0.25173677335830125,0.2090071754427555,0.16626509858841132,0.1355315757007699,0.1284067011982556,0.28644501278772383,0.27677857713828935,0.24799758849366982,0.2764439979909593,0.23804925156929024,0.1933335669973012,0.912328,0.0414931,0.379129,33,0.00706833,0.0482952,0.34982,57,3.37417,0.7995,0.000179359
30,0.36233397134736967,0.4637185049556184,0.468317416031763,0.5527818485016929,0.5530164004095273,0.7374789547887266,0.787515031107858,0.5931307793923382,0.4860517435320585,0.4296327743578858,0.27817493422319195,0.6170279076356424,0.5761391070500871,0.590163178227527,0.6763750487251502,0.5357864236807971,0.3344218415417559,0.30615093211045763,0.22058766598273394,0.19998538385646947,0.15817014974493993,0.15868741272691,0.959697,0.197409,0.270954,99,0.00525557,0.0131018,0.495794,29,0.607728,0.273525,0.0095949
31,0.24134393434213897,0.1853958623014368,0.21538509666520678,0.23624884842573024,0.14166144736092923,0.12725978207033184,0.07306631452274204,0.20337269922332168,0.12784395285813321,0.10146633265667515,0.05330184019326967,0.16913004662235886,0.23310899973607813,0.19279840302037454,0.1785140883359453,0.20883467301280878,0.24134393434213897,0.22399879327249417,0.15235899255054985,0.13409340818334392,0.10934785670688763,0.12310476573496887,0.939864,0.0409137,0.383289,88,0.00968811,0.0135533,0.335504,84,2.26195,0.356867,0.00549064
32,0.2771878148980699,0.25143003500384187,0.18881242905788875,0.2206474472539861,0.11505167771633706,0.12584970667659934,0.07858883356287738,0.22727528722685286,0.19202460727232784,0.14035621198957426,0.0854010782271819,0.1705007198848184,0.2543390664931563,0.20905764437609375,0.18618397062440106,0.21636222602057975,0.2771878148980699,0.24072727272727268,0.14509658705178052,0.12618937108377815,0.11244449143582158,0.0847519510748026,0.937337,0.196362,0.0971391,60,0.00543111,0.0332258,0.480494,49,2.13594,0.496914,0.00906143
33,0.46804043545878693,0.5133582565879456,0.6446662320076233,0.8376483709073528,0.6731759104362374,0.8405720253876436,0.7266440350194961,0.8892597911733882,0.8277315351385524,0.9272163085745708,0.9712315836992654,0.7634801681593859,0.874768002969562,0.844064967580407,0.8712089974548919,0.8973261569720943,0.47520922153797573,0.41351738704080865,0.24333719582850522,0.2601578240429818,0.24470215251126315,0.15694533467631167,0.986097,0.0626389,0.0882078,90,0.00285232,0.0326282,0.246523,80,0.195952,0.398746,5.38805e-05
34,0.30437910259868717,0.20020053475935828,0.22161957140147925,0.20427863292460213,0.10501867201020132,0.13608519460936763,0.07337245100458045,0.21993601616433744,0.2006330533609152,0.1199557142211578,0.08094201749708141,0.19684729768372888,0.24798383140709923,0.13130388446351227,0.16897503828655103,0.17552739498282044,0.30437910259868717,0.21961585615038826,0.19048553854207562,0.12108312640416219,0.07687645216688554,0.08579988635776636,0.94784,0.142654,0.0904574,19,0.00125183,0.0178827,0.283321,66,2.09924,0.572289,0.000568501
35,0.3218210361067504,0.44027571081694994,0.45507391235730443,0.5776826690042799,0.5324256798348843,0.705201043307595,0.7545894984941731,0.5727116762539106,0.40093143689425137,0.3066269774721896,0.18046050527662294,0.6246199736132623,0.49246766006222364,0.5222819743204936,0.5621635746015156,0.42772213979558193,0.30205009186732423,0.2951669679383503,0.2608395530437033,0.21074319352465043,0.1743444831438523,0.1540794365094893,0.950876,0.00270112,0.224583,44,0.00348151,0.0235125,0.247489,36,1.47142,0.626562,0.00729385
36,0.19988412514484355,0.1962339252908757,0.21902296991264958,0.18915740116361124,0.18632184895609594,0.21538081107814044,0.16916705520967612,0.1980141157979053,0.11124557877523966,0.06486690936598738,0.03090688660075469,0.17857196194686298,0.17722410912919906,0.1760157699159468,0.14181967662373252,0.12862595419847334,0.19988412514484355,0.23030839403635373,0.1354658180621091,0.11320327961549337,0.0848518935133108,0.09214151080179789,0.913865,0.0679344,0.0611098,83,0.00451867,0.0111606,0.206176,16,1.42311,0.447884,0.0020784
37,0.4065998437906795,0.4450099063750437,0.536132075471698,0.6506816262516588,0.6948488102074959,0.7598743556701031,0.5158333686126751,0.6167263580938842,0.6522208385222084,0.6719982938792919,0.6003596313778377,0.671937929400616,0.6243376707637962,0.6685310418467484,0.6850971453381092,0.746381632176055,0.395229659622928,0.3194069306361703,0.2586770807908225,0.2249286306289714,0.2516465094000718,0.1678513460569766,0.973493,0.101765,0.486063,48,0.0051007,0.0243873,0.210128,86,0.560035,0.590017,0.00574718
38,0.1755012904506651,0.20494841805799013,0.2102184831210664,0.2067594115861937,0.20248357155238983,0.18423278779089847,0.21980142817318205,0.15138381317407967,0.1176529845962232,0.1084245067765317,0.05998488330213614,0.1947262339046858,0.16156859476579433,0.14772403476278673,0.15699489549023582,0.13660973097285778,0.1755012904506651,0.18493530499075783,0.19385687143761876,0.1151204795363423,0.10081928938319817,0.09986036474421356,0.912102,0.0568257,0.287454,53,0.00546003,0.0302421,0.166272,82,2.34914,0.107737,0.00496681
39,0.2441956501789483,0.17356931551565846,0.20361516394706802,0.2356572488043318,0.2294476988946812,0.23447355652595825,0.148064819297696,0.19310837216293397,0.1355556931842814,0.10745942680560883,0.06799073961252589,0.19679263808405367,0.20725045208812642,0.2611535277343391,0.1669434805389961,0.1729021722002302,0.2441956501789483,0.20628304821150856,0.17719459574167085,0.1550216145571529,0.1005554086220577,0.10333416583416588,0.920561,0.126166,0.226832,46,0.000723967,0.0111113,0.499121,9,2.55833,0.21258,0.00612441
40,0.40611464968152866,0.35438340329743867,0.44253647278621866,0.5139370197378333,0.4082459915318942,0.6157433193870545,0.6234672957119901,0.4932096796244816,0.5616716806244411,0.5038440740131191,0.45768805309734517,0.4582282959621423,0.44084600904935056,0.5926898886054207,0.6162331687723221,0.7162697330380423,0.40611464968152866,0.2432410356938659,0.20862587763289875,0.2191425347875141,0.17577340297308153,0.16266948406409576,0.968395,0.0102461,0.0138557,70,0.00568543,0.0194096,0.116208,83,1.32161,0.371424,0.0078237
41,0.31081081081081086,0.20575929116416436,0.19490911599351568,0.2579549147634945,0.09482369237254962,0.09690966719492866,0.07303946694003072,0.2152380372580056,0.16572777808764194,0.10305343511450382,0.06372369624885632,0.18087525307584484,0.20140459686245893,0.1643063690961667,0.16642124732882002,0.2343595393651885,0.31081081081081086,0.1990427927927928,0.2060783167738165,0.15637601466352447,0.14428846041824428,0.13731620340970152,0.940562,0.0710937,0.0389829,69,0.00949384,0.0398551,0.0333391,16,3.64488,0.67838,0.00935351
42,0.12545846817691475,0.1476578411405295,0.16842063302240295,0.17272927343037692,0.19685509554140124,0.2093195501052787,0.18290110032782625,0.14890734523178417,0.14357440006557776,0.06927906473262613,0.06921360470620053,0.15554119547657508,0.18033150806570963,0.17135970473404727,0.16674359368856517,0.11654988993590587,0.12545846817691475,0.13220498354489896,0.09328323156411455,0.17167888130738773,0.07218263394035362,0.08136810869904731,0.914384,0.114676,0.185397,23,0.00574969,0.0199832,0.0981703,11,1.74605,0.01085,0.00173232
43,0.2632306204228272,0.18531695696562822,0.18316432232035762,0.17265824797593654,0.2235731171901385,0.20378950341090607,0.18885506907047533,0.1858505685720827,0.09867997980901544,0.054923275892201806,0.02858796469724445,0.1587681577041864,0.14606467688640923,0.16130319613291366,0.12833843486028818,0.13287523080981267,0.2632306204228272,0.18887026483405966,0.13204331261279323,0.12129093900950161,0.12989130434782614,0.10177692839425856,0.907051,0.108171,0.107443,41,0.00886951,0.0282261,0.0462585,21,1.18559,0.36341,0.00960203
44,0.49932059787387095,0.5034590493193484,0.6926921830888138,0.7795001465845793,0.765772486944111,0.82317907444668,0.44180407371484,0.8759418187678795,0.9364644176898319,0.828588052754073,0.8678518761264952,0.8324161713992222,0.719061112922236,0.8550710499788639,0.96823670806387,0.9364749937963861,0.5001200864622528,0.3140578891191059,0.31050038170587824,0.34761533800744393,0.3323547727070545,0.1769895570759813,0.986953,0.094438,0.18654,56,0.00713542,0.0494548,0.151222,85,0.288916,0.135694,0.00212082
45,0.0828510508681084,0.15004191114836551,0.15465328467153283,0.09318191272515497,0.07405106744695455,0.0749026757995368,0.07450899227677255,0.15102831780958925,0.25137432990746744,0.08950548221078536,0.09777850509348285,0.17367788461538458,0.15558598545660596,0.17023664764755397,0.07932523931823487,0.07909981643502517,0.0828510508681084,0.14864300626304805,0.17290816957112842,0.19712525667351133,0.21376105531404588,0.12477504499100178,0.99871,0.103183,0.476869,93,0.00415981,0.0416986,0.0789813,77,3.52521,0.410581,0.0067264
46,0.2858745652417817,0.17966118486229443,0.08680148266316334,0.17281545982279256,0.12842151153738357,0.07410175991679802,0.12604638762996534,0.22900308860194252,0.08732690495178719,0.09511885569238154,0.08106706427668475,0.09031817999438274,0.2184961024892259,0.1291895507674975,0.12790665447188276,0.10810718044940737,0.2858745652417817,0.1424907381020234,0.12109406704001302,0.16822522881018698,0.11084871904966365,0.09405048076923073,0.96218,0.111879,0.336351,11,0.00523988,0.016149,0.0863853,38,2.51965,0.066127,0.00225633
