max_value,0.7626262626262627,0.6510416666666667,0.4252336448598131,0.5797101449275363,0.11942887643448097,0.7125,0.12222222222222223
clusters_found,1,1,3,1,10,15,12
index_set,1,3,116,3,142,271,7
mean_value,0.5160505050505051,0.4296458333333334,0.33881308411214955,0.4803710144927536,0.09710248198558846,0.29719999999999996,0.09486060606060606

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
63,0.7626262626262627,0.6510416666666667,0.37850467289719625,0.5797101449275363,0.10728582866293035,0.125,0.09090909090909094,0.751666,0.0892053,0.220695,3,0.00382548,0.365179,0.0222408,0.25062,16
64,0.5454545454545454,0.5364583333333333,0.3738317757009346,0.5681159420289855,0.11569255404323464,0.25,0.09999999999999998,0.840069,0.064858,0.451687,21,0.00948185,0.824326,0.0504435,0.10443,21
65,0.25757575757575757,0.35807291666666663,0.3271028037383178,0.35652173913043483,0.08767013610888708,0.475,0.10808080808080811,0.920131,0.0253814,0.158979,92,0.00440653,0.960189,0.0234093,0.127559,94
66,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10728582866293035,0.125,0.09090909090909094,0.728575,0.0811992,0.193513,83,0.00604616,0.655917,0.0162181,0.489507,24
67,0.6414141414141414,0.38151041666666663,0.3598130841121495,0.5333333333333333,0.11622631438484121,0.2875,0.09898989898989896,0.883233,0.0617517,0.41288,99,0.00665271,0.0384854,0.0966399,0.107894,40
68,0.7626262626262627,0.5598958333333333,0.3457943925233645,0.5681159420289855,0.11035495062716838,0.125,0.09090909090909094,0.826647,0.0535151,0.0226019,3,0.00738035,0.75617,0.0811754,0.279771,3
69,0.36868686868686873,0.53515625,0.33644859813084116,0.48115942028985503,0.11382439284761148,0.23124999999999996,0.10303030303030303,0.869104,0.0700088,0.359786,97,0.00260156,0.648658,0.0838671,0.357238,74
70,0.5505050505050505,0.42838541666666663,0.3878504672897196,0.48115942028985503,0.11529223378702957,0.23124999999999996,0.10202020202020201,0.85568,0.099405,0.348844,66,0.00574077,0.1535,0.0963711,0.262504,37
71,0.2272727272727273,0.20182291666666663,0.26168224299065423,0.2927536231884058,0.05471043501467843,0.675,0.11212121212121207,0.967103,0.0991868,0.334632,65,0.00436494,0.345897,0.0535211,0.131287,65
72,0.7626262626262627,0.5455729166666667,0.3598130841121495,0.5391304347826087,0.1126234320789965,0.125,0.10404040404040404,0.812096,0.0162458,0.212502,44,0.00101406,0.337816,0.0645595,0.293271,87
73,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5478260869565217,0.10795302908993865,0.125,0.09090909090909094,0.751365,0.0761807,0.487472,85,0.00601598,0.100265,0.0615348,0.0585122,87
74,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.706562,0.098239,0.424058,44,0.00598195,0.764138,0.0444908,0.256259,69
75,0.7626262626262627,0.6510416666666667,0.3457943925233645,0.5449275362318841,0.10661862823592205,0.125,0.09090909090909094,0.768054,0.0980918,0.372079,83,0.00337569,0.0866081,0.0934004,0.0171725,96
76,0.16666666666666663,0.18489583333333337,0.25233644859813087,0.3623188405797102,0.04643714971977586,0.60625,0.06868686868686869,0.982186,0.0796997,0.209139,58,0.00147448,0.30974,0.0566989,0.376655,41
77,0.5303030303030303,0.5091145833333333,0.3691588785046729,0.5739130434782609,0.11489191353082462,0.125,0.10404040404040404,0.836999,0.0813963,0.343275,70,0.00523771,0.105566,0.0203536,0.444708,80
78,0.7626262626262627,0.6510416666666667,0.37850467289719625,0.5449275362318841,0.10728582866293035,0.125,0.09090909090909094,0.745584,0.0301133,0.400247,12,0.00535147,0.953682,0.0441718,0.0984171,3
79,0.5303030303030303,0.38020833333333337,0.3738317757009346,0.536231884057971,0.11635975447024283,0.2875,0.10202020202020201,0.870024,0.0708419,0.414214,63,0.000513931,0.609283,0.0719289,0.0227881,98
80,0.35858585858585856,0.265625,0.36448598130841126,0.4869565217391304,0.09621030157459298,0.38749999999999996,0.09999999999999998,0.91249,0.0593956,0.288066,54,0.000855613,0.233228,0.0188263,0.473026,64
81,0.3232323232323232,0.33984375,0.30841121495327106,0.4,0.10154790499065924,0.36875,0.09999999999999998,0.897564,0.0626796,0.380311,27,0.00844698,0.827695,0.0662866,0.377744,29
82,0.02020202020202022,0.05859375,0.1728971962616822,0.07246376811594202,0.006004803843074447,0.32499999999999996,0.014141414141414121,0.99777,0.0800032,0.204911,95,0.00350478,0.608272,0.0276462,0.413615,68
83,0.3939393939393939,0.45833333333333337,0.3457943925233645,0.5449275362318841,0.11449159327461966,0.25,0.09898989898989896,0.859794,0.0489666,0.097571,51,0.007395,0.8857,0.080558,0.394654,48
84,0.05555555555555558,0.08072916666666663,0.21962616822429903,0.19710144927536233,0.016146250333600176,0.525,0.0505050505050505,0.992302,0.0841907,0.156278,56,0.00422013,0.342779,0.0578823,0.184837,58
85,0.7626262626262627,0.37630208333333337,0.35046728971962615,0.536231884057971,0.10915398985855351,0.125,0.09090909090909094,0.808526,0.0431644,0.149511,18,0.00703266,0.300872,0.0201773,0.238206,100
86,0.4494949494949495,0.57421875,0.3457943925233645,0.4869565217391304,0.11689351481184951,0.30000000000000004,0.09999999999999998,0.867524,0.0201897,0.168171,50,0.00855792,0.310737,0.0388364,0.386043,41
87,0.7626262626262627,0.5364583333333333,0.3551401869158879,0.5478260869565217,0.11222311182279154,0.125,0.09090909090909094,0.787994,0.0207507,0.259819,34,0.00276845,0.791167,0.0940798,0.267847,55
88,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5449275362318841,0.10394982652788898,0.125,0.09090909090909094,0.727602,0.0716555,0.258199,95,0.00818167,0.320779,0.0199585,0.368494,10
89,0.7626262626262627,0.5703125,0.39252336448598135,0.5449275362318841,0.10728582866293035,0.125,0.09090909090909094,0.782095,0.0586279,0.063618,89,0.0064329,0.300111,0.0391445,0.215529,36
90,0.7626262626262627,0.6510416666666667,0.37850467289719625,0.5478260869565217,0.1068855084067254,0.125,0.09090909090909094,0.768642,0.0734346,0.011139,62,0.00492717,0.90359,0.091909,0.382725,26
91,0.2777777777777778,0.39192708333333337,0.28971962616822433,0.4492753623188406,0.08193221243661597,0.43125,0.10404040404040404,0.918092,0.0186088,0.226005,64,0.00628435,0.970767,0.0666107,0.278857,68
92,0.7626262626262627,0.5859375,0.3738317757009346,0.536231884057971,0.11395783293301309,0.125,0.09898989898989896,0.818865,0.0148712,0.352215,69,0.00259086,0.787029,0.0128849,0.0877932,11
93,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.734569,0.0915805,0.0945562,25,0.00169225,0.896421,0.072613,0.219821,30
94,0.2727272727272727,0.21875,0.3691588785046729,0.49855072463768113,0.0736589271417134,0.625,0.11010101010101014,0.931488,0.09055,0.373667,73,0.00861803,0.380914,0.0678389,0.454907,70
95,0.23737373737373735,0.27473958333333337,0.383177570093458,0.41159420289855075,0.10755270883373369,0.49375,0.10505050505050506,0.915227,0.0779652,0.0161441,76,0.00214963,0.625669,0.0517589,0.305874,74
96,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5594202898550724,0.10408326661329059,0.125,0.09090909090909094,0.75399,0.095311,0.183666,98,0.000725079,0.861042,0.0743555,0.0922174,25
97,0.3282828282828283,0.36458333333333337,0.35046728971962615,0.5333333333333333,0.10328262610088068,0.30000000000000004,0.09898989898989896,0.892471,0.0730699,0.492365,58,0.00496164,0.868378,0.0847823,0.0779453,80
98,0.7626262626262627,0.5638020833333333,0.3738317757009346,0.5101449275362319,0.11155591139578325,0.125,0.09090909090909094,0.807784,0.0426331,0.228213,76,0.00179454,0.156685,0.0490248,0.344069,98
99,0.5909090909090908,0.42708333333333337,0.3457943925233645,0.5449275362318841,0.11689351481184951,0.23124999999999996,0.0949494949494949,0.849504,0.0103006,0.441595,9,0.00667569,0.637723,0.0105703,0.476294,19
100,0.7626262626262627,0.5260416666666667,0.3457943925233645,0.5507246376811594,0.10661862823592205,0.125,0.09090909090909094,0.772783,0.0453062,0.362527,55,0.00141187,0.546325,0.0700312,0.312825,55
101,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.757231,0.0422516,0.488208,44,0.00104514,0.809709,0.0456514,0.125306,9
102,0.7626262626262627,0.53125,0.3738317757009346,0.5449275362318841,0.11502535361622634,0.125,0.10303030303030303,0.821423,0.0515946,0.288739,32,0.00935023,0.829961,0.0859461,0.135328,35
103,0.5303030303030303,0.4140625,0.3738317757009346,0.408695652173913,0.1154256738724313,0.125,0.09898989898989896,0.83768,0.0303017,0.494295,82,0.00529485,0.727267,0.0374691,0.121658,44
104,0.7626262626262627,0.53125,0.3551401869158879,0.5449275362318841,0.10408326661329059,0.125,0.09090909090909094,0.713774,0.0130155,0.477186,31,0.00726797,0.246974,0.0819585,0.242457,8
105,0.08080808080808077,0.09114583333333337,0.16822429906542058,0.17391304347826086,0.05257539364825192,0.5625,0.05757575757575761,0.98625,0.0203215,0.2187,59,0.00563199,0.610445,0.0344015,0.0966786,85
106,0.5757575757575757,0.35286458333333337,0.3878504672897196,0.5217391304347826,0.11395783293301309,0.34375,0.10202020202020201,0.860506,0.0291339,0.0601116,13,0.00700595,0.900599,0.0319002,0.183771,18
107,0.2828282828282829,0.27083333333333337,0.29439252336448596,0.48985507246376814,0.09901254336802778,0.41874999999999996,0.09999999999999998,0.907299,0.0731961,0.207349,71,0.00821893,0.398926,0.0112717,0.128867,52
108,0.7626262626262627,0.5807291666666667,0.3878504672897196,0.5391304347826087,0.11555911395783292,0.125,0.09393939393939399,0.836627,0.0335306,0.467279,22,0.0090119,0.424617,0.0314068,0.0748647,67
109,0.4040404040404041,0.38411458333333337,0.37850467289719625,0.5072463768115942,0.11729383506805446,0.23124999999999996,0.09696969696969693,0.845375,0.0353535,0.28388,90,0.00271886,0.858196,0.0509997,0.204301,84
110,0.7626262626262627,0.5325520833333333,0.3598130841121495,0.5449275362318841,0.10741926874833196,0.125,0.09090909090909094,0.788567,0.0465584,0.129717,37,0.00644449,0.820651,0.0865088,0.40974,51
111,0.08585858585858586,0.13802083333333337,0.23364485981308414,0.13623188405797104,0.03696290365625832,0.6,0.05252525252525253,0.990612,0.0664383,0.27199,67,0.00557183,0.496659,0.0497765,0.232167,33
112,0.2222222222222222,0.13151041666666663,0.2990654205607477,0.25217391304347825,0.04163330664531628,0.60625,0.06565656565656564,0.984719,0.0711559,0.175461,99,0.00225485,0.70119,0.0177805,0.48017,95
113,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70799,0.0233819,0.245472,5,0.00810382,0.460253,0.0895343,0.331242,21
114,0.43434343434343436,0.5690104166666667,0.3738317757009346,0.536231884057971,0.11529223378702957,0.125,0.09898989898989896,0.861713,0.088907,0.285932,2,0.00320062,0.39555,0.0320028,0.135944,9
115,0.18686868686868685,0.14713541666666663,0.28971962616822433,0.21739130434782605,0.05537763544168672,0.6375,0.09696969696969693,0.978442,0.0566939,0.243756,2,0.0036925,0.10102,0.0296257,0.189523,56
116,0.7626262626262627,0.55859375,0.4252336448598131,0.49275362318840576,0.11796103549506276,0.125,0.09898989898989896,0.844501,0.0457143,0.307249,68,0.0054062,0.582881,0.0111603,0.473758,98
117,0.13636363636363635,0.11197916666666663,0.23831775700934577,0.32173913043478264,0.05244195356285031,0.6625,0.09898989898989896,0.970118,0.0259829,0.101585,52,0.0095222,0.526514,0.0450577,0.415757,83
118,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10728582866293035,0.125,0.09090909090909094,0.714565,0.010552,0.404636,73,0.00460946,0.672332,0.045821,0.0393057,91
119,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5449275362318841,0.10661862823592205,0.125,0.09090909090909094,0.766402,0.0194495,0.46597,21,0.00374786,0.721452,0.0784492,0.352102,85
120,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5478260869565217,0.10715238857752873,0.125,0.09090909090909094,0.74922,0.0336029,0.310751,42,0.00620422,0.643055,0.0574892,0.153159,99
121,0.7626262626262627,0.5481770833333333,0.3878504672897196,0.5217391304347826,0.11555911395783292,0.125,0.09090909090909094,0.798241,0.0884503,0.455652,39,0.0074629,0.0467073,0.0255318,0.0644084,97
122,0.21212121212121215,0.22786458333333337,0.3037383177570093,0.408695652173913,0.08820389645049376,0.42500000000000004,0.10303030303030303,0.915748,0.0148046,0.0195169,31,0.00784213,0.698196,0.0479339,0.148955,56
123,0.7626262626262627,0.5690104166666667,0.3738317757009346,0.4521739130434783,0.1154256738724313,0.125,0.09797979797979794,0.830861,0.0174196,0.112996,88,0.0068405,0.447268,0.0558554,0.317411,7
124,0.38383838383838387,0.4296875,0.3598130841121495,0.49855072463768113,0.1160928742994396,0.25,0.09898989898989896,0.87828,0.080874,0.456145,14,0.00403885,0.493464,0.0817041,0.369257,33
125,0.5454545454545454,0.35286458333333337,0.3738317757009346,0.5681159420289855,0.11742727515345608,0.23124999999999996,0.101010101010101,0.853829,0.080203,0.00951901,81,0.00659653,0.877809,0.0860225,0.483125,29
126,0.10606060606060608,0.11328125,0.2289719626168224,0.2115942028985507,0.058980517747531325,0.6375,0.0949494949494949,0.977859,0.0264743,0.106716,23,0.00701514,0.855488,0.078843,0.0762023,46
127,0.29292929292929293,0.40625,0.383177570093458,0.44637681159420295,0.11235655190819327,0.24375000000000002,0.09696969696969693,0.889772,0.0764228,0.0573624,43,0.00325642,0.37222,0.0581447,0.166418,38
128,0.14646464646464652,0.13541666666666663,0.2757009345794392,0.2753623188405797,0.051107552708833714,0.63125,0.07979797979797976,0.979184,0.0556167,0.120025,17,0.00108434,0.757254,0.0722161,0.432223,22
