max_value,0.7626262626262627,0.7122395833333333,0.5841121495327103,0.5797101449275363,0.8035761942887644,0.7625,0.3424242424242424
clusters_found,1,2,3,1,10,9,9
index_set,0,135,193,0,259,37,204
mean_value,0.5106363636363637,0.4236875,0.4139065420560748,0.44704347826086954,0.3756180944755804,0.34955,0.15615151515151515

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs,push_rate,supervision_rate
118,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.745516,0.0116664,0.248378,30,0.00692988,0.309789,0.0997149,0.410762,11,4.60883,0.140305
119,0.7626262626262627,0.42578125,0.40654205607476634,0.4666666666666667,0.6317053642914332,0.125,0.18282828282828278,0.839676,0.0183625,0.373253,32,0.00324292,0.06986,0.0428447,0.0119663,15,14.897,0.272315
120,0.5404040404040404,0.46484375,0.37850467289719625,0.4260869565217391,0.6948225246864158,0.125,0.09090909090909094,0.814972,0.043649,0.398116,28,0.0055643,0.287121,0.069461,0.32098,69,8.88252,0.0912363
121,0.2777777777777778,0.3671875,0.4392523364485982,0.42028985507246375,0.10408326661329059,0.55,0.23131313131313136,0.909326,0.0958732,0.369251,34,0.00865185,0.998433,0.0557269,0.476198,72,13.5532,0.13918
122,0.30808080808080807,0.27213541666666663,0.4252336448598131,0.4521739130434783,0.10328262610088068,0.54375,0.14848484848484844,0.943214,0.0974098,0.0667059,10,0.00427982,0.159211,0.0500952,0.145523,79,8.41868,0.315397
123,0.7626262626262627,0.5169270833333333,0.4112149532710281,0.4318840579710145,0.37229783827061647,0.125,0.09090909090909094,0.799327,0.0941091,0.133851,58,0.00813697,0.619865,0.0106007,0.0696434,57,14.7615,0.312553
124,0.7626262626262627,0.41536458333333337,0.4532710280373832,0.4695652173913043,0.6182279156658661,0.125,0.19090909090909092,0.838097,0.0149201,0.188298,91,0.00824047,0.50986,0.0111794,0.209897,11,10.2458,0.274251
125,0.7626262626262627,0.5559895833333333,0.3551401869158879,0.5478260869565217,0.6323725647184415,0.125,0.1525252525252525,0.800091,0.0550876,0.0463851,3,0.00180513,0.229164,0.0173792,0.276239,19,7.7881,0.0779015
126,0.7626262626262627,0.44921875,0.39252336448598135,0.4521739130434783,0.6945556445156125,0.125,0.09090909090909094,0.801584,0.0213719,0.362866,16,0.0085725,0.554212,0.041044,0.376661,51,6.83716,0.312668
127,0.0,0.03515625,0.23364485981308414,0.14782608695652177,0.0,0.19374999999999998,0.0,0.997162,0.0914012,0.494758,41,0.00408279,0.331157,0.0891071,0.481911,79,8.66903,0.0985417
128,0.28787878787878785,0.30989583333333337,0.397196261682243,0.4521739130434783,0.3801708033093141,0.69375,0.2080808080808081,0.881203,0.0731639,0.464779,92,0.00691024,0.0739192,0.080226,0.488432,31,14.4057,0.300189
129,0.09090909090909094,0.26171875,0.31775700934579443,0.3652173913043478,0.12409927942353882,0.41874999999999996,0.025252525252525304,0.992593,0.0640891,0.423163,43,0.0015148,0.702543,0.0208685,0.229107,52,9.58369,0.280299
130,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.712759,0.0695359,0.028732,55,0.00793829,0.480622,0.0525413,0.128157,19,14.9572,0.386525
131,0.7626262626262627,0.38541666666666663,0.4252336448598131,0.42898550724637685,0.6729383506805444,0.125,0.21212121212121215,0.835324,0.0398209,0.277921,56,0.00303095,0.0589921,0.0811208,0.165685,61,11.9457,0.0729891
132,0.28787878787878785,0.31770833333333337,0.383177570093458,0.43768115942028984,0.10168134507606086,0.36250000000000004,0.09090909090909094,0.948033,0.0777335,0.0703729,97,0.00611604,0.81718,0.0964963,0.182239,39,13.321,0.357587
133,0.3282828282828283,0.3359375,0.3738317757009346,0.5014492753623188,0.30357619428876437,0.6625,0.17272727272727273,0.892575,0.0835904,0.437976,69,0.000634669,0.544534,0.0848095,0.416639,85,3.13781,0.0852993
134,0.7626262626262627,0.36328125,0.4953271028037384,0.4666666666666667,0.7239124633039765,0.125,0.09090909090909094,0.821578,0.0502242,0.088467,57,0.00298415,0.529604,0.0919856,0.0508831,55,12.1346,0.341432
135,0.7626262626262627,0.7122395833333333,0.3551401869158879,0.5420289855072464,0.6601281024819856,0.125,0.09090909090909094,0.759316,0.0487913,0.279843,15,0.0046281,0.901464,0.0181217,0.352563,44,4.25019,0.0114087
136,0.7626262626262627,0.5442708333333333,0.3551401869158879,0.44637681159420295,0.207499332799573,0.125,0.09090909090909094,0.794231,0.0994475,0.0430088,51,0.00811303,0.407949,0.0483949,0.329508,2,12.9166,0.0887435
137,0.26262626262626265,0.2890625,0.4672897196261683,0.3971014492753623,0.5228182546036829,0.74375,0.24747474747474751,0.899366,0.0164275,0.487023,52,0.00813947,0.790617,0.0605839,0.17525,19,6.42703,0.305879
138,0.33838383838383834,0.30598958333333337,0.47663551401869164,0.3101449275362319,0.19081932212436614,0.44999999999999996,0.15959595959595962,0.945087,0.0879023,0.462715,4,0.00238883,0.144554,0.0302308,0.280725,36,8.33458,0.221951
139,0.4949494949494949,0.35286458333333337,0.39252336448598135,0.4405797101449276,0.7281825460368294,0.375,0.295959595959596,0.851982,0.0352922,0.37783,52,0.00467758,0.872274,0.0982447,0.47409,80,6.48495,0.182905
140,0.33838383838383834,0.21223958333333337,0.5046728971962617,0.46376811594202894,0.7643448091806779,0.65,0.25555555555555554,0.95163,0.0407631,0.350967,13,0.0011104,0.36303,0.0619366,0.0751096,16,11.0001,0.137789
141,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.706006,0.0533755,0.223537,10,0.000420199,0.380727,0.0612992,0.375371,34,4.75243,0.345382
142,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704069,0.0600173,0.443224,48,0.00695846,0.640096,0.0862778,0.259402,19,6.72571,0.0901794
143,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.722825,0.0154235,0.119696,99,0.00530645,0.656246,0.0767146,0.378786,34,4.92886,0.219284
144,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.758421,0.0508617,0.405505,84,0.00478549,0.918018,0.0510143,0.369235,62,13.1319,0.325226
145,0.5252525252525253,0.42057291666666663,0.49065420560747663,0.518840579710145,0.29356818788364025,0.39375000000000004,0.16161616161616166,0.849575,0.0977648,0.336238,20,0.00175308,0.273419,0.0364119,0.195671,52,11.3222,0.127604
146,0.303030303030303,0.37239583333333337,0.397196261682243,0.408695652173913,0.06044835868694953,0.54375,0.08787878787878789,0.969293,0.0745546,0.359518,95,0.00134254,0.255753,0.096276,0.499761,54,12.6138,0.336904
147,0.09090909090909094,0.09375,0.2990654205607477,0.17391304347826086,0.39404857219108624,0.51875,0.15959595959595962,0.989456,0.0140145,0.0888286,71,0.00149169,0.703795,0.0824919,0.159238,43,6.87927,0.331904
148,0.3484848484848485,0.33854166666666663,0.3878504672897196,0.3159420289855073,0.6495863357352549,0.7125,0.29393939393939394,0.90388,0.0312072,0.319695,40,0.00390003,0.75715,0.0756561,0.230997,90,12.7528,0.14837
149,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715919,0.0364851,0.47923,18,0.0019113,0.401842,0.0107833,0.13421,15,13.3091,0.37418
150,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.48985507246376814,0.10408326661329059,0.125,0.09090909090909094,0.734562,0.026566,0.43155,78,0.00166045,0.0411989,0.0162016,0.118332,22,6.02554,0.0955221
151,0.28787878787878785,0.26692708333333337,0.4158878504672897,0.43768115942028984,0.10354950627168402,0.45625000000000004,0.09090909090909094,0.944201,0.081603,0.226631,44,0.00678584,0.800389,0.0479501,0.417412,62,7.16294,0.0201993
152,0.6212121212121212,0.6184895833333333,0.5,0.5652173913043479,0.10408326661329059,0.44999999999999996,0.1707070707070707,0.854864,0.0962184,0.0259308,41,0.000155599,0.406303,0.0557154,0.395383,33,11.9767,0.134174
153,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.761187,0.0784995,0.155296,54,0.00687219,0.383586,0.0472572,0.178197,37,9.21019,0.104545
154,0.33838383838383834,0.31640625,0.4299065420560748,0.3913043478260869,0.08046437149719776,0.44999999999999996,0.08484848484848484,0.968984,0.0762846,0.111053,74,0.00290176,0.453206,0.0447254,0.478207,91,7.02774,0.200157
155,0.297979797979798,0.3203125,0.4392523364485982,0.47246376811594204,0.10408326661329059,0.6375,0.17373737373737375,0.914638,0.0843563,0.418298,32,0.00177861,0.6522,0.0761789,0.140168,37,7.64412,0.063517
156,0.7626262626262627,0.43359375,0.397196261682243,0.5072463768115942,0.7317854283426741,0.25,0.2272727272727273,0.818047,0.0346093,0.305624,45,0.00797801,0.0178292,0.0355443,0.318778,65,10.8833,0.324374
157,0.7626262626262627,0.6158854166666667,0.3738317757009346,0.5072463768115942,0.710968775020016,0.125,0.09090909090909094,0.777513,0.0182399,0.0269284,10,0.00381353,0.733979,0.0527217,0.0544778,46,4.73468,0.389202
158,0.303030303030303,0.33203125,0.4532710280373832,0.4695652173913043,0.10408326661329059,0.6375,0.24444444444444446,0.91326,0.0767234,0.414217,47,0.00346592,0.724235,0.066322,0.457434,85,10.1226,0.271009
159,0.3434343434343434,0.28645833333333337,0.4439252336448598,0.4231884057971015,0.10408326661329059,0.66875,0.25151515151515147,0.916002,0.0746567,0.275157,39,0.00092072,0.739777,0.0433718,0.069971,69,10.401,0.0743437
160,0.23232323232323238,0.28515625,0.3598130841121495,0.25217391304347825,0.4332799572991727,0.525,0.0565656565656566,0.986994,0.0410148,0.388173,62,0.00362363,0.462016,0.0723314,0.10699,69,11.0749,0.127899
161,0.13131313131313127,0.14583333333333337,0.2850467289719626,0.13913043478260867,0.4187349879903923,0.49375,0.11313131313131308,0.991287,0.0235019,0.0388785,25,0.00832312,0.192899,0.084271,0.441957,21,10.1448,0.260067
162,0.7626262626262627,0.5286458333333333,0.46261682242990654,0.5072463768115942,0.7401921537229783,0.125,0.09090909090909094,0.787822,0.037088,0.410294,66,0.00552473,0.672055,0.087664,0.34326,29,6.30244,0.284986
163,0.29292929292929293,0.30729166666666663,0.48130841121495327,0.4521739130434783,0.10368294635708564,0.55625,0.15454545454545454,0.940101,0.0819756,0.157913,29,0.00309258,0.973053,0.0317338,0.132393,80,6.10021,0.0716098
164,0.303030303030303,0.40104166666666663,0.5093457943925234,0.5014492753623188,0.20082732852949026,0.66875,0.09090909090909094,0.893988,0.0946303,0.263306,45,0.00969628,0.508571,0.070476,0.366246,79,7.19287,0.336315
165,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704784,0.0156155,0.12475,93,0.00576133,0.914089,0.0804035,0.415208,60,13.1184,0.231795
166,0.7626262626262627,0.5390625,0.3551401869158879,0.5159420289855072,0.29009874566319727,0.44999999999999996,0.09090909090909094,0.806573,0.0952216,0.00742536,50,0.000443781,0.881426,0.0822544,0.0233693,95,7.06208,0.333428
167,0.2676767676767676,0.24088541666666663,0.40654205607476634,0.34782608695652173,0.7115025353616227,0.75625,0.26161616161616164,0.906899,0.032318,0.40231,67,0.00320804,0.175723,0.0833017,0.11103,64,13.3479,0.20377
168,0.7626262626262627,0.5807291666666667,0.4579439252336449,0.518840579710145,0.39418201227648786,0.125,0.09090909090909094,0.795571,0.0794438,0.0972466,50,0.00410106,0.722301,0.0378871,0.45081,48,13.2548,0.0812341
169,0.3232323232323232,0.5807291666666667,0.44859813084112155,0.4347826086956522,0.10034694422204427,0.44999999999999996,0.09090909090909094,0.957036,0.0841788,0.00982457,86,0.00376574,0.796421,0.0926726,0.147659,37,8.98522,0.0554026
170,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.5424339471577262,0.125,0.09090909090909094,0.738988,0.0945562,0.292411,1,0.00965994,0.111485,0.0821005,0.0485433,46,13.5082,0.264128
171,0.31818181818181823,0.3125,0.5233644859813085,0.43768115942028984,0.10408326661329059,0.64375,0.19191919191919193,0.873788,0.0846639,0.0164345,43,0.00988547,0.340676,0.0697304,0.426665,8,9.61921,0.167259
172,0.1717171717171717,0.171875,0.42056074766355145,0.26956521739130435,0.2981051507872965,0.54375,0.23939393939393938,0.959332,0.0417066,0.30043,50,0.00582965,0.887751,0.0572597,0.0465464,41,11.7367,0.109352
173,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.7121,0.0579616,0.242911,41,0.0011751,0.850415,0.0408321,0.298652,80,3.50306,0.125303
174,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.746268,0.0208631,0.0763135,43,0.00560813,0.0385679,0.0486133,0.317085,51,7.52111,0.0569896
175,0.7626262626262627,0.6302083333333333,0.4719626168224299,0.5246376811594202,0.7131038163864425,0.125,0.09090909090909094,0.793484,0.0559152,0.0588299,13,0.000364769,0.813438,0.0198529,0.266937,71,10.0905,0.311751
176,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.720594,0.0271663,0.0835915,49,0.0083797,0.763085,0.0702154,0.345605,16,10.4628,0.138234
177,0.33838383838383834,0.34375,0.4719626168224299,0.26956521739130435,0.10408326661329059,0.64375,0.1777777777777778,0.901358,0.0826629,0.261436,39,0.00983092,0.522609,0.0297003,0.31789,12,5.0439,0.051017
178,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.748967,0.0563476,0.264064,6,0.00317202,0.268233,0.0374944,0.279327,83,7.23989,0.249803
179,0.7626262626262627,0.34375,0.4532710280373832,0.5130434782608695,0.39044568988524153,0.125,0.24545454545454548,0.818896,0.0875441,0.254979,58,0.00917695,0.359253,0.0483229,0.422583,92,3.63682,0.113045
180,0.5101010101010102,0.4609375,0.4158878504672897,0.4231884057971015,0.5970109420870029,0.125,0.24242424242424243,0.844989,0.023964,0.244134,40,0.00087515,0.248809,0.031482,0.243865,100,11.6435,0.180589
181,0.7626262626262627,0.59375,0.3551401869158879,0.5159420289855072,0.3944488924472912,0.125,0.09090909090909094,0.777931,0.096465,0.0249144,54,0.00451618,0.0566209,0.0496731,0.284939,11,10.7213,0.0146994
182,0.15656565656565657,0.17838541666666663,0.4018691588785047,0.263768115942029,0.6471844141980251,0.69375,0.2535353535353535,0.960723,0.0260449,0.326264,70,0.00224845,0.365372,0.0582858,0.349123,25,9.02196,0.248082
183,0.7626262626262627,0.5703125,0.3551401869158879,0.5130434782608695,0.795569789164665,0.125,0.09090909090909094,0.769099,0.0404136,0.434246,34,0.00552646,0.715945,0.0599695,0.467938,27,8.95654,0.18859
184,0.5303030303030303,0.37239583333333337,0.4252336448598131,0.4521739130434783,0.10408326661329059,0.5625,0.25757575757575757,0.86526,0.0770105,0.133223,76,0.00799518,0.0361851,0.0589338,0.309338,49,13.0535,0.0595778
185,0.19696969696969702,0.27083333333333337,0.4299065420560748,0.4260869565217391,0.4786495863357353,0.675,0.24343434343434345,0.933308,0.0204305,0.40465,32,0.00804391,0.501928,0.0650945,0.034534,5,5.28184,0.108686
186,0.7626262626262627,0.47526041666666663,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.768034,0.0653573,0.36073,51,0.00454451,0.299451,0.094967,0.444211,28,9.85583,0.334536
187,0.24242424242424243,0.38411458333333337,0.4018691588785047,0.44637681159420295,0.5868694955964772,0.6125,0.26262626262626265,0.889288,0.0385376,0.345387,88,0.00207646,0.988274,0.0330663,0.45892,34,9.31347,0.107373
188,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.738645,0.0823501,0.366699,61,0.00862106,0.0282762,0.0786536,0.209245,62,4.0345,0.304301
189,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.721853,0.0446779,0.285105,65,0.00284996,0.778233,0.0273814,0.0204932,92,6.27015,0.0585438
190,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.752315,0.0270362,0.451342,94,0.00268197,0.752861,0.0849108,0.10568,27,5.16355,0.0614107
191,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.701729,0.0251098,0.266,18,0.00896331,0.00274537,0.0538309,0.130796,2,5.26897,0.195663
192,0.23232323232323238,0.23177083333333337,0.5093457943925234,0.34782608695652173,0.4750467040298906,0.725,0.30808080808080807,0.930854,0.0541834,0.429596,37,0.00942942,0.134847,0.0506118,0.354211,86,8.54239,0.332711
193,0.5202020202020202,0.5716145833333333,0.5841121495327103,0.45507246376811594,0.05070723245262876,0.44999999999999996,0.08686868686868687,0.972725,0.0922641,0.371039,63,0.00995386,0.45787,0.0738131,0.451583,21,6.17452,0.261384
194,0.7626262626262627,0.5221354166666667,0.4018691588785047,0.5043478260869565,0.5601814785161463,0.125,0.09090909090909094,0.810447,0.0682076,0.228911,53,0.00147696,0.992104,0.0816274,0.484047,14,4.00552,0.292645
195,0.30808080808080807,0.41145833333333337,0.46261682242990654,0.3449275362318841,0.7056311716039498,0.5,0.20606060606060606,0.836658,0.0497979,0.215718,29,0.00365883,0.876374,0.0789737,0.0956249,68,8.82874,0.275551
196,0.101010101010101,0.12890625,0.28037383177570097,0.17391304347826086,0.41966906858820385,0.625,0.19191919191919193,0.981405,0.0128805,0.315778,28,0.00272868,0.99162,0.0211319,0.374645,76,5.81698,0.347929
197,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700362,0.0276653,0.313109,67,0.00473696,0.884762,0.0657782,0.157753,73,4.21947,0.128832
198,0.2222222222222222,0.18098958333333337,0.4299065420560748,0.2753623188405797,0.7510008006405124,0.725,0.29292929292929293,0.935434,0.0382183,0.0106328,14,0.00734504,0.548064,0.0642627,0.274713,95,14.6282,0.334062
199,0.7626262626262627,0.47526041666666663,0.3551401869158879,0.45797101449275357,0.7033626901521217,0.125,0.09090909090909094,0.766536,0.0205776,0.250093,71,0.00676392,0.320051,0.0180231,0.331761,89,7.21537,0.355518
200,0.7626262626262627,0.47526041666666663,0.43457943925233644,0.5246376811594202,0.7440619161996264,0.125,0.1717171717171717,0.816877,0.0342515,0.364737,14,0.00126091,0.261342,0.0593847,0.198345,2,11.2945,0.262707
201,0.19696969696969702,0.30208333333333337,0.4672897196261683,0.42028985507246375,0.5413664264745129,0.6375,0.2535353535353535,0.910873,0.0127877,0.244527,14,0.00705159,0.218529,0.0423485,0.294234,47,7.03922,0.211537
202,0.18686868686868685,0.19921875,0.4112149532710281,0.22898550724637678,0.5318921804109955,0.58125,0.08484848484848484,0.972151,0.0421033,0.0949215,79,0.000549058,0.558714,0.0872035,0.176048,99,12.4304,0.377262
203,0.26262626262626265,0.47265625,0.383177570093458,0.33043478260869563,0.20589805177475318,0.54375,0.06868686868686869,0.979996,0.0512853,0.482469,70,0.00723469,0.604727,0.0747076,0.263029,82,8.3814,0.0348805
204,0.24747474747474751,0.26692708333333337,0.4158878504672897,0.28985507246376807,0.6462503336002134,0.75,0.3424242424242424,0.949854,0.0464918,0.0927679,6,0.000821722,0.587405,0.0746154,0.409668,88,6.24926,0.382257
205,0.36363636363636365,0.38151041666666663,0.48130841121495327,0.4318840579710145,0.20549773151854822,0.6625,0.2525252525252525,0.907829,0.0623536,0.26009,24,0.00858387,0.685389,0.0940062,0.398845,56,3.92308,0.0238103
206,0.7626262626262627,0.5221354166666667,0.44859813084112155,0.5043478260869565,0.7413931144915933,0.125,0.09090909090909094,0.781442,0.0649973,0.226478,2,0.00501538,0.437848,0.0153425,0.347727,26,11.0453,0.394892
207,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.754954,0.0699878,0.237552,9,0.0086734,0.964022,0.0373162,0.270629,88,8.13504,0.131845
208,0.05555555555555558,0.05338541666666663,0.23364485981308414,0.09565217391304348,0.16066186282359218,0.36250000000000004,0.1141414141414141,0.994946,0.0110795,0.10676,35,0.00843719,0.839324,0.0975897,0.235336,90,11.1559,0.110609
209,0.7626262626262627,0.5143229166666667,0.3551401869158879,0.5014492753623188,0.5236188951160929,0.125,0.09090909090909094,0.776023,0.0781117,0.157306,47,0.00981904,0.614047,0.0352834,0.441034,3,13.9556,0.259126
210,0.398989898989899,0.40234375,0.46261682242990654,0.48405797101449277,0.5998131838804377,0.65,0.2606060606060606,0.876436,0.0589049,0.0087197,52,0.00387604,0.178782,0.0242971,0.493396,81,9.25373,0.0265497
211,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.728538,0.0838877,0.397103,8,0.00124345,0.498901,0.097955,0.294764,30,8.16128,0.329213
212,0.7626262626262627,0.515625,0.44859813084112155,0.5072463768115942,0.7073658927141713,0.125,0.09090909090909094,0.805223,0.0753389,0.0275907,5,0.00486077,0.628838,0.0685149,0.247368,47,6.00114,0.130411
213,0.7626262626262627,0.4765625,0.3551401869158879,0.5130434782608695,0.37163063784360817,0.125,0.09090909090909094,0.790266,0.0847677,0.441079,82,0.00276639,0.555053,0.0143325,0.357204,99,5.57482,0.3757
214,0.7626262626262627,0.6002604166666667,0.3551401869158879,0.42898550724637685,0.658793701627969,0.125,0.09090909090909094,0.773306,0.0655146,0.338681,47,0.00571825,0.820088,0.0241784,0.203107,22,9.65421,0.0931923
215,0.202020202020202,0.28385416666666663,0.4158878504672897,0.25217391304347825,0.7296503869762476,0.74375,0.2919191919191919,0.924605,0.0296596,0.350009,99,0.00875197,0.70776,0.029576,0.362082,9,7.89191,0.371701
216,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.736202,0.0241584,0.354924,91,0.00338896,0.678454,0.0109386,0.489799,17,12.5387,0.0335181
217,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.723493,0.0857176,0.0153543,60,0.00643843,0.846526,0.0578642,0.218863,12,11.859,0.303111
218,0.7626262626262627,0.32552083333333337,0.4532710280373832,0.48405797101449277,0.48972511342407254,0.24375000000000002,0.09090909090909094,0.824582,0.0852234,0.128002,38,0.0029394,0.374783,0.0455898,0.0979767,39,5.52783,0.145782
219,0.29292929292929293,0.30989583333333337,0.49065420560747663,0.45797101449275357,0.6922871630637843,0.7,0.2767676767676768,0.89219,0.0387573,0.236673,27,0.00726875,0.582126,0.0201935,0.227144,5,4.80034,0.212098
220,0.7626262626262627,0.5013020833333333,0.514018691588785,0.4608695652173913,0.2852949025887377,0.125,0.1717171717171717,0.809666,0.0863775,0.108641,84,0.00735894,0.647242,0.0358943,0.151703,43,10.0487,0.358148
221,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.736482,0.0400613,0.450498,35,0.00899863,0.190416,0.0262063,0.413432,52,14.7311,0.0873363
222,0.7626262626262627,0.6510416666666667,0.46261682242990654,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.714517,0.061031,0.210083,20,0.00218842,0.601484,0.0779729,0.490415,71,14.4958,0.0921633
223,0.7626262626262627,0.33463541666666663,0.514018691588785,0.48985507246376814,0.77742193755004,0.125,0.2141414141414142,0.844633,0.040011,0.0673344,85,0.00161229,0.945477,0.0400332,0.286604,78,3.69766,0.29818
224,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.710005,0.0873722,0.146331,49,0.000905332,0.421358,0.0451746,0.369324,65,13.2264,0.0262107
225,0.38888888888888884,0.40625,0.4672897196261683,0.4347826086956522,0.6382439284761142,0.66875,0.295959595959596,0.866778,0.0440183,0.215387,59,0.00168894,0.0906125,0.0277014,0.121839,6,9.39995,0.368597
226,0.3484848484848485,0.31640625,0.4532710280373832,0.48115942028985503,0.7595409661062182,0.59375,0.2525252525252525,0.863986,0.0475519,0.178818,96,0.00320998,0.835527,0.0635928,0.323449,9,4.08365,0.187451
227,0.7626262626262627,0.5247395833333333,0.3551401869158879,0.5072463768115942,0.6294368828396051,0.125,0.09090909090909094,0.775535,0.077223,0.143122,9,0.00549405,0.546294,0.0196363,0.260143,98,5.98193,0.276429
228,0.7626262626262627,0.421875,0.46261682242990654,0.518840579710145,0.7297838270616492,0.125,0.09090909090909094,0.814122,0.0458112,0.4443,45,0.00448918,0.500689,0.0438257,0.0935166,81,11.0255,0.12197
229,0.25757575757575757,0.43489583333333337,0.4672897196261683,0.3913043478260869,0.09354149986655991,0.35624999999999996,0.08383838383838382,0.970357,0.0989488,0.476127,22,0.0024238,0.327834,0.0137365,0.393768,99,11.703,0.0823652
230,0.40909090909090906,0.32942708333333337,0.5093457943925234,0.3536231884057971,0.6411796103549506,0.60625,0.2727272727272727,0.874334,0.0275556,0.490238,25,0.00259449,0.854358,0.0540473,0.380387,88,12.3769,0.237678
231,0.24747474747474751,0.2265625,0.4392523364485982,0.4144927536231884,0.35241526554576996,0.7125,0.2828282828282829,0.933967,0.0547831,0.322684,16,0.00991899,0.774912,0.0101486,0.236441,59,3.95882,0.307531
232,0.38888888888888884,0.3046875,0.4672897196261683,0.44637681159420295,0.6286362423271952,0.725,0.28181818181818186,0.891732,0.0169782,0.144636,15,0.00656565,0.338161,0.0828313,0.0620599,14,10.1846,0.383247
233,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.745363,0.0356318,0.201454,75,0.00504325,0.995251,0.091295,0.439764,87,8.08884,0.068592
234,0.7626262626262627,0.39192708333333337,0.4299065420560748,0.45507246376811594,0.5771283693621564,0.125,0.09090909090909094,0.819765,0.0595563,0.211304,70,0.00743513,0.953508,0.0211668,0.292212,44,14.6817,0.375921
235,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.729883,0.0325833,0.34435,89,0.00344564,0.882486,0.0602213,0.397547,93,4.37626,0.0200347
236,0.21717171717171713,0.32682291666666663,0.4299065420560748,0.5391304347826087,0.20162796904190017,0.61875,0.23232323232323238,0.929783,0.0742436,0.159121,16,0.00905942,0.713252,0.0858538,0.349885,48,3.72815,0.291189
237,0.7626262626262627,0.5403645833333333,0.4719626168224299,0.5014492753623188,0.4717107018948492,0.125,0.1333333333333333,0.79462,0.0761436,0.328668,24,0.000679886,0.976468,0.0117982,0.421051,22,5.20609,0.372699
238,0.303030303030303,0.265625,0.43457943925233644,0.46376811594202894,0.6024819855884708,0.725,0.2707070707070707,0.887181,0.0278803,0.373824,80,0.00373764,0.348549,0.0380948,0.455756,23,7.59135,0.172614
239,0.2828282828282829,0.29817708333333337,0.4158878504672897,0.42898550724637685,0.19602348545503068,0.55625,0.09090909090909094,0.926687,0.0740257,0.0174718,54,0.00768992,0.208446,0.0838894,0.142714,43,8.49279,0.10268
