max_value,0.7626262626262627,0.7291666666666667,0.5514018691588785,0.5797101449275363,0.803309314117961,0.7875,0.3303030303030303
clusters_found,1,2,5,1,11,9,14
index_set,4,468,204,5,275,17,484
mean_value,0.511010101010101,0.4142395833333334,0.4144485981308412,0.44610434782608693,0.3804141980250867,0.34783749999999997,0.15755353535353536

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs,push_rate,supervision_rate
237,0.7626262626262627,0.37630208333333337,0.4579439252336449,0.45507246376811594,0.4495596477181746,0.125,0.09090909090909094,0.823717,0.0860669,0.342093,95,0.0025134,0.863133,0.0429654,0.36458,49,0.00500005,0.316991
238,0.3232323232323232,0.34765625,0.4158878504672897,0.4782608695652174,0.10381638644248736,0.54375,0.09090909090909094,0.940608,0.0923174,0.35122,46,0.00293542,0.103924,0.0687044,0.362009,74,0.000467298,0.0139879
239,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.738034,0.010714,0.173398,99,0.00593465,0.0900211,0.01221,0.302762,40,0.00326722,0.184896
240,0.7626262626262627,0.53125,0.4953271028037384,0.5159420289855072,0.7261809447558046,0.125,0.09090909090909094,0.778818,0.0346041,0.277934,24,0.00728645,0.699754,0.0524165,0.0273257,36,0.00614338,0.209705
241,0.7626262626262627,0.359375,0.4252336448598131,0.4057971014492754,0.684280757939685,0.125,0.09090909090909094,0.812136,0.025798,0.302921,68,0.00747988,0.371408,0.0802255,0.423014,25,0.000933988,0.277285
242,0.36363636363636365,0.22916666666666663,0.4299065420560748,0.46376811594202894,0.5982119028556179,0.69375,0.2595959595959596,0.889467,0.0242412,0.367198,52,0.00149751,0.657141,0.0465374,0.00744757,60,0.00370532,0.373403
243,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.745756,0.0410769,0.447741,82,0.00337127,0.200941,0.0424577,0.336583,16,0.00779775,0.0918112
244,0.7626262626262627,0.37109375,0.49065420560747663,0.4492753623188406,0.7660795302908994,0.125,0.2141414141414142,0.831243,0.0459477,0.437959,37,0.00443139,0.0245574,0.0234554,0.0884192,75,0.00468448,0.370677
245,0.7626262626262627,0.44401041666666663,0.4439252336448598,0.45507246376811594,0.5834000533760342,0.125,0.09090909090909094,0.799883,0.0333818,0.0719098,33,0.0093291,0.403696,0.0304269,0.250658,83,0.00284482,0.0636875
246,0.7626262626262627,0.33463541666666663,0.4018691588785047,0.5101449275362319,0.5540432345876701,0.125,0.19191919191919193,0.836419,0.0274167,0.0633513,85,0.00393141,0.799634,0.031259,0.262177,47,0.0079826,0.183731
247,0.7626262626262627,0.48828125,0.3551401869158879,0.5014492753623188,0.7453963170536428,0.125,0.09090909090909094,0.784186,0.063744,0.0535409,31,0.00782795,0.804492,0.0256442,0.333909,7,0.00157224,0.374665
248,0.13636363636363635,0.15494791666666663,0.3317757009345794,0.17971014492753623,0.46490525753936485,0.6375,0.16767676767676765,0.988289,0.0245709,0.199231,22,0.00180704,0.722374,0.0708783,0.392232,83,0.00134227,0.390835
249,0.202020202020202,0.23697916666666663,0.3878504672897196,0.34202898550724636,0.10288230584467573,0.55,0.09090909090909094,0.945254,0.0750541,0.426524,24,0.00878403,0.882976,0.0628738,0.0565346,31,0.00665181,0.22303
250,0.40909090909090906,0.37239583333333337,0.4439252336448598,0.44637681159420295,0.5084067253803042,0.6375,0.26969696969696966,0.882144,0.0166651,0.0399959,51,0.000796154,0.0560777,0.026605,0.246635,41,0.003986,0.103499
251,0.7626262626262627,0.34635416666666663,0.4299065420560748,0.4869565217391304,0.7200427008273285,0.125,0.23232323232323238,0.831729,0.0222584,0.00588914,99,0.00673281,0.126864,0.0358338,0.489174,34,0.000699278,0.239237
252,0.3282828282828283,0.39322916666666663,0.47663551401869164,0.4405797101449276,0.20216172938350685,0.675,0.16767676767676765,0.892051,0.0908036,0.458351,27,0.00496724,0.943623,0.041225,0.300575,26,0.00571458,0.0486727
253,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.727302,0.0130934,0.477126,24,0.00160981,0.893899,0.0529634,0.0618045,2,0.00660195,0.301616
254,0.38383838383838387,0.34505208333333337,0.4158878504672897,0.42028985507246375,0.4871897518014412,0.65,0.25050505050505045,0.879512,0.0724454,0.298163,19,0.00691573,0.70443,0.0230145,0.195353,32,0.0071594,0.303112
255,0.7626262626262627,0.6744791666666667,0.4252336448598131,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.727634,0.0178053,0.193827,31,0.00852845,0.1974,0.0810325,0.481595,35,0.00576577,0.114826
256,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.745364,0.0706508,0.176669,62,0.00996654,0.928762,0.0770497,0.227423,82,0.000133693,0.379601
257,0.7626262626262627,0.45442708333333337,0.5280373831775701,0.46376811594202894,0.7012276487856952,0.125,0.09090909090909094,0.810938,0.0517075,0.220522,76,0.000379661,0.551111,0.0366537,0.304483,12,0.00680823,0.021012
258,0.38383838383838387,0.27734375,0.5420560747663552,0.4347826086956522,0.7099012543368028,0.65,0.2727272727272727,0.886087,0.037969,0.290483,5,0.00116528,0.962448,0.09592,0.391659,39,0.00960248,0.198514
259,0.18181818181818177,0.18359375,0.42056074766355145,0.2985507246376812,0.5899386175607153,0.66875,0.26161616161616164,0.946895,0.0327584,0.035347,92,0.00437454,0.516363,0.0133921,0.0642754,97,0.00418589,0.154011
260,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.755398,0.0719285,0.233006,93,0.0078864,0.546079,0.0638287,0.0624943,64,0.0016055,0.0235046
261,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.719878,0.0423206,0.297117,48,0.000714426,0.216565,0.0870829,0.444944,12,0.00936822,0.25537
262,0.23737373737373735,0.2265625,0.43457943925233644,0.4057971014492754,0.38764344809180673,0.63125,0.24444444444444446,0.942279,0.0128664,0.0608227,25,0.00542762,0.150228,0.0267861,0.0316296,44,0.00903769,0.033699
263,0.43939393939393945,0.43098958333333337,0.4953271028037384,0.48985507246376814,0.37630104083266613,0.125,0.2898989898989899,0.857658,0.0835392,0.262969,36,0.00187775,0.00464473,0.0495217,0.289643,45,0.00216709,0.323517
264,0.19191919191919193,0.22265625,0.4439252336448598,0.21449275362318843,0.3462770216172938,0.65,0.1767676767676768,0.966441,0.0496876,0.122696,15,0.00625785,0.673885,0.081152,0.101043,50,0.00323485,0.316221
265,0.31313131313131315,0.33333333333333337,0.4579439252336449,0.4869565217391304,0.10301574593007734,0.45625000000000004,0.09090909090909094,0.937348,0.0987996,0.131056,53,0.00640203,0.909942,0.0883314,0.0394922,54,0.00797084,0.31473
266,0.33333333333333337,0.5729166666666667,0.4158878504672897,0.4347826086956522,0.07259140645850015,0.44375,0.07979797979797976,0.97238,0.0897431,0.125582,74,0.0040542,0.672607,0.0599214,0.252722,100,0.00074024,0.168721
267,0.7626262626262627,0.6106770833333333,0.5093457943925234,0.518840579710145,0.7271150253536163,0.125,0.09090909090909094,0.768001,0.0374001,0.191791,95,0.00618885,0.595186,0.0631151,0.294715,27,0.00643799,0.130051
268,0.3282828282828283,0.30989583333333337,0.48130841121495327,0.3971014492753623,0.6788097144382172,0.725,0.2727272727272727,0.881181,0.0313236,0.17073,3,0.00866851,0.169805,0.076109,0.166388,56,0.0081666,0.170172
269,0.297979797979798,0.24609375,0.5093457943925234,0.4869565217391304,0.10381638644248736,0.5625,0.09090909090909094,0.921508,0.083271,0.280786,97,0.00927113,0.439543,0.0746134,0.160062,77,0.0041369,0.273249
270,0.7626262626262627,0.375,0.48130841121495327,0.45507246376811594,0.7017614091273019,0.125,0.19393939393939397,0.826916,0.0302209,0.243595,29,0.00721892,0.277474,0.0339056,0.353207,6,0.00735092,0.217793
271,0.7626262626262627,0.5234375,0.4439252336448598,0.4492753623188406,0.2946357085668535,0.125,0.09090909090909094,0.815374,0.087034,0.434092,92,0.0062905,0.300257,0.0375078,0.280711,93,0.00197313,0.157738
272,0.7626262626262627,0.42708333333333337,0.4299065420560748,0.5014492753623188,0.7030958099813184,0.125,0.09090909090909094,0.807297,0.0615057,0.337435,69,0.00706024,0.459121,0.0331966,0.052374,83,0.00905459,0.344434
273,0.3232323232323232,0.39322916666666663,0.43457943925233644,0.45797101449275357,0.39484921270349616,0.65,0.23636363636363633,0.888087,0.0764459,0.331082,10,0.00966107,0.165496,0.0970783,0.443344,28,0.00821749,0.024272
274,0.7626262626262627,0.56640625,0.3551401869158879,0.5014492753623188,0.7776888177208433,0.125,0.09090909090909094,0.776706,0.0515115,0.0731793,27,0.00415188,0.560394,0.0890457,0.0689646,62,0.00388254,0.350746
275,0.3484848484848485,0.30078125,0.5327102803738317,0.32173913043478264,0.803309314117961,0.69375,0.2909090909090909,0.874307,0.0463044,0.119287,33,0.00119308,0.888358,0.0429315,0.215966,61,0.00340151,0.319093
276,0.7626262626262627,0.41796875,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.757317,0.0567764,0.416719,81,0.00454247,0.494381,0.0442245,0.153118,33,0.00789854,0.0743663
277,0.31313131313131315,0.25260416666666663,0.4299065420560748,0.44637681159420295,0.10408326661329059,0.36250000000000004,0.1515151515151515,0.917348,0.0942332,0.296247,30,0.00988168,0.835821,0.0597518,0.0843979,56,0.00567067,0.0877213
278,0.7626262626262627,0.5221354166666667,0.3551401869158879,0.5072463768115942,0.7384574326127569,0.125,0.09090909090909094,0.770735,0.0594637,0.371739,38,0.00962807,0.718738,0.0996134,0.0266183,86,0.0065329,0.298203
279,0.4040404040404041,0.43489583333333337,0.44859813084112155,0.536231884057971,0.3972511342407259,0.125,0.2525252525252525,0.846683,0.0859094,0.140098,6,0.00785649,0.449741,0.0414965,0.0231691,31,0.00876863,0.0369252
280,0.7626262626262627,0.6510416666666667,0.4392523364485982,0.5391304347826087,0.10408326661329059,0.125,0.09090909090909094,0.737057,0.0316143,0.04946,44,0.00222859,0.337891,0.0396709,0.330549,22,0.00247686,0.186138
281,0.4242424242424242,0.36328125,0.47663551401869164,0.47246376811594204,0.7347211102215105,0.7125,0.30101010101010106,0.86944,0.030096,0.0651963,72,0.00955743,0.0506397,0.0935303,0.282183,10,0.000958319,0.376264
282,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.749197,0.017124,0.135077,56,0.00449286,0.500743,0.0311674,0.349056,61,0.00442838,0.367549
283,0.26262626262626265,0.29427083333333337,0.4299065420560748,0.4,0.10408326661329059,0.6375,0.23636363636363633,0.909626,0.0646058,0.230313,88,0.00824037,0.469462,0.0398685,0.11741,55,0.00470607,0.140873
284,0.398989898989899,0.35546875,0.40654205607476634,0.4347826086956522,0.6071523885775287,0.6,0.2656565656565657,0.871773,0.0523764,0.242139,28,0.00511341,0.364917,0.043537,0.179383,78,0.000865316,0.126011
285,0.7626262626262627,0.5169270833333333,0.4018691588785047,0.45507246376811594,0.7452628769682412,0.125,0.09090909090909094,0.787904,0.0503667,0.147611,67,0.00664326,0.624801,0.0481391,0.27204,22,0.00598828,0.283629
286,0.7626262626262627,0.5247395833333333,0.5046728971962617,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.762299,0.0367946,0.278512,93,0.00372535,0.645977,0.0418514,0.0245592,88,0.00828728,0.221457
287,0.38383838383838387,0.37890625,0.4532710280373832,0.518840579710145,0.10408326661329059,0.54375,0.09090909090909094,0.916311,0.0894991,0.163857,68,0.000946919,0.331759,0.0246479,0.274764,4,0.00701089,0.0559298
288,0.7626262626262627,0.5247395833333333,0.4112149532710281,0.5014492753623188,0.7289831865492393,0.125,0.09090909090909094,0.806673,0.0582366,0.068475,18,0.00246983,0.322907,0.0174658,0.193706,8,0.00023478,0.305909
289,0.31818181818181823,0.32291666666666663,0.37850467289719625,0.45797101449275357,0.7065652522017614,0.675,0.2838383838383839,0.896942,0.0444698,0.402709,12,0.00195941,0.38579,0.0655349,0.479055,47,0.00794989,0.217134
290,0.0,0.01171875,0.24766355140186913,0.06666666666666665,0.021216973578863096,0.2875,0.0,0.997657,0.0753587,0.179986,62,0.0030367,0.936959,0.0838644,0.329117,60,0.00752307,0.321583
291,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707099,0.0820851,0.0228425,43,0.00182926,0.568114,0.070794,0.498158,49,0.00678121,0.151005
292,0.7626262626262627,0.40234375,0.48130841121495327,0.42898550724637685,0.6543901788097144,0.125,0.20606060606060606,0.835791,0.0358452,0.142616,58,0.00185014,0.033323,0.0920851,0.431491,26,0.00489936,0.0987381
293,0.20707070707070707,0.25130208333333337,0.47663551401869164,0.4695652173913043,0.19775820656525223,0.6375,0.21111111111111114,0.948487,0.0601037,0.488171,48,0.00240269,0.256639,0.0943967,0.245649,24,0.00670853,0.29719
294,0.18181818181818177,0.21223958333333337,0.3598130841121495,0.3652173913043478,0.5935414998665599,0.66875,0.23333333333333328,0.944306,0.0288106,0.493586,18,0.00223937,0.899834,0.0760075,0.317163,6,0.00842462,0.053436
295,0.23737373737373735,0.28255208333333337,0.383177570093458,0.4260869565217391,0.48185214838537493,0.6625,0.2606060606060606,0.900718,0.0191481,0.344366,56,0.00902095,0.549918,0.062931,0.308502,8,0.00722635,0.167193
296,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.741243,0.0902094,0.0805352,91,0.00551345,0.242293,0.084339,0.0294488,80,0.00345354,0.0867065
297,0.7626262626262627,0.42317708333333337,0.4299065420560748,0.3826086956521739,0.5002668801708032,0.125,0.18888888888888888,0.826033,0.0571264,0.129425,55,0.00849898,0.579928,0.0285537,0.283258,59,0.00698912,0.143769
298,0.7626262626262627,0.5221354166666667,0.5046728971962617,0.5101449275362319,0.7050974112623432,0.125,0.09090909090909094,0.782028,0.079378,0.487337,39,0.000184449,0.163669,0.038815,0.157288,75,0.0054138,0.310837
299,0.29292929292929293,0.36848958333333337,0.4299065420560748,0.4608695652173913,0.28516146250333596,0.55625,0.1767676767676768,0.915257,0.0786547,0.216398,80,0.000675458,0.48364,0.056889,0.317466,53,0.00746585,0.247669
300,0.4949494949494949,0.484375,0.31775700934579443,0.3159420289855073,0.016546570589805132,0.44999999999999996,0.07777777777777772,0.975491,0.0816813,0.198516,55,0.00525045,0.737414,0.0922893,0.106651,45,0.00472432,0.287592
301,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.742462,0.06306,0.441801,71,0.00381985,0.544115,0.0996669,0.409847,45,0.00319282,0.289103
302,0.24242424242424243,0.26041666666666663,0.5420560747663552,0.4492753623188406,0.29997331198291965,0.6375,0.2080808080808081,0.937793,0.0676954,0.137219,43,0.00921662,0.829503,0.0766046,0.119581,76,0.00691591,0.17625
303,0.7626262626262627,0.5377604166666667,0.3551401869158879,0.4521739130434783,0.29556978916466503,0.125,0.09090909090909094,0.790947,0.0844765,0.484903,16,0.0092908,0.311801,0.0148623,0.0601083,32,0.00560301,0.201512
304,0.18686868686868685,0.24739583333333337,0.46261682242990654,0.336231884057971,0.3270616493194556,0.55,0.08484848484848484,0.970387,0.0573693,0.0201324,46,0.00203514,0.397635,0.0972562,0.362671,9,0.00537951,0.0943192
305,0.202020202020202,0.16927083333333337,0.36448598130841126,0.32173913043478264,0.39471577261809443,0.61875,0.19090909090909092,0.953751,0.0139855,0.0363202,60,0.00066802,0.842165,0.0317527,0.161849,16,0.0086116,0.144426
306,0.7626262626262627,0.46614583333333337,0.4672897196261683,0.46376811594202894,0.6108887109687751,0.125,0.32727272727272727,0.80538,0.0280149,0.0900085,50,0.000273892,0.135723,0.0199589,0.462943,99,0.00267776,0.0611096
307,0.46464646464646464,0.7018229166666667,0.42056074766355145,0.4434782608695652,0.767413931144916,0.125,0.09090909090909094,0.810263,0.0435745,0.094704,2,0.00139,0.879568,0.0663206,0.0776256,58,0.0026494,0.238255
308,0.7626262626262627,0.7005208333333333,0.3551401869158879,0.4608695652173913,0.5435014678409394,0.125,0.09090909090909094,0.759663,0.0903776,0.496624,14,0.00174356,0.700973,0.0171924,0.310511,56,0.00868305,0.263545
309,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704307,0.0965035,0.158221,98,0.00351595,0.156027,0.0601621,0.455114,25,0.00456507,0.108323
310,0.33333333333333337,0.44791666666666663,0.49065420560747663,0.49275362318840576,0.20549773151854822,0.55625,0.23939393939393938,0.905911,0.0921695,0.271431,62,0.000538292,0.616012,0.0828749,0.389505,46,0.00928213,0.0271464
311,0.4242424242424242,0.34765625,0.4719626168224299,0.47246376811594204,0.7485988791032826,0.5625,0.28181818181818186,0.844831,0.0576004,0.456526,5,0.00229282,0.855567,0.081741,0.279541,54,0.00999543,0.304173
312,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.730809,0.0115567,0.283576,17,0.00189402,0.0032339,0.0263787,0.115994,21,0.00317546,0.367104
313,0.7626262626262627,0.37109375,0.4252336448598131,0.4,0.6921537229783827,0.125,0.19696969696969702,0.823984,0.0128835,0.367304,38,0.00172264,0.782146,0.0820458,0.277388,10,0.00518448,0.22053
314,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.731418,0.0703683,0.386611,64,0.00469193,0.128767,0.0690575,0.437803,37,0.00804388,0.356492
315,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.735116,0.0878929,0.291599,37,0.00269015,0.0140298,0.0986801,0.0798266,95,0.00931259,0.254513
316,0.505050505050505,0.39973958333333337,0.397196261682243,0.5014492753623188,0.5473712303175874,0.125,0.09090909090909094,0.801487,0.073891,0.228477,75,0.00854121,0.830752,0.0176889,0.252222,2,0.00416803,0.318834
317,0.3232323232323232,0.3515625,0.4579439252336449,0.3826086956521739,0.5603149186015479,0.125,0.21818181818181814,0.835148,0.0651501,0.461789,95,0.00239572,0.659814,0.0758592,0.318592,80,0.00511501,0.229721
318,0.7626262626262627,0.5338541666666667,0.3551401869158879,0.5043478260869565,0.7475313584200693,0.125,0.09090909090909094,0.760118,0.0522141,0.393582,85,0.00357103,0.259146,0.0203993,0.20566,24,0.00441236,0.308829
319,0.24747474747474751,0.28385416666666663,0.5046728971962617,0.45507246376811594,0.7073658927141713,0.725,0.295959595959596,0.910385,0.0513882,0.180859,7,0.00810266,0.0711003,0.0143719,0.051736,93,0.00112051,0.172775
320,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.717594,0.0717609,0.378886,89,0.00843169,0.397139,0.078995,0.483721,8,0.00848757,0.303371
321,0.26262626262626265,0.4296875,0.4252336448598131,0.37681159420289856,0.08540165465705896,0.55625,0.09090909090909094,0.962408,0.0905702,0.0134572,13,0.000641827,0.696557,0.053592,0.408929,43,0.00826659,0.383889
322,0.7626262626262627,0.3359375,0.4392523364485982,0.4695652173913043,0.29356818788364025,0.23124999999999996,0.21010101010101012,0.837309,0.0970724,0.336702,49,0.00377715,0.592375,0.0915098,0.125974,18,0.00609672,0.317992
323,0.13636363636363635,0.33333333333333337,0.43457943925233644,0.37681159420289856,0.0,0.34375,0.024242424242424288,0.991392,0.0712853,0.257668,50,0.00689245,0.946577,0.0432747,0.225037,99,0.00228167,0.172189
324,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.20776621297037634,0.125,0.09090909090909094,0.706555,0.0220224,0.384448,87,0.00154492,0.0988321,0.0999436,0.363732,61,0.00898947,0.296893
325,0.297979797979798,0.21744791666666663,0.4252336448598131,0.28985507246376807,0.49172671470509743,0.63125,0.21919191919191916,0.924127,0.0195344,0.333603,21,0.00204665,0.913265,0.0323838,0.0169456,23,0.00908946,0.120725
326,0.33333333333333337,0.2734375,0.4532710280373832,0.32463768115942027,0.10408326661329059,0.55,0.23636363636363633,0.907606,0.0775807,0.370266,98,0.00566553,0.275596,0.0444976,0.438788,63,0.0074951,0.0657161
327,0.25757575757575757,0.22135416666666663,0.3411214953271028,0.2724637681159421,0.5954096610621831,0.70625,0.2535353535353535,0.936519,0.0283843,0.282443,3,0.00890732,0.496638,0.0355591,0.222662,54,0.00400713,0.0618155
328,0.2525252525252525,0.28255208333333337,0.48130841121495327,0.5072463768115942,0.10408326661329059,0.4625,0.12525252525252528,0.890581,0.0981901,0.245466,99,0.00259005,0.933633,0.0513904,0.0127057,41,0.00429271,0.335315
329,0.7626262626262627,0.47916666666666663,0.4672897196261683,0.4173913043478261,0.6905524419535629,0.125,0.09090909090909094,0.787916,0.0147352,0.0410538,12,0.0056856,0.346343,0.0990052,0.471885,68,0.00527824,0.3607
330,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.760589,0.0425933,0.355073,42,0.00406773,0.530773,0.08671,0.0422798,24,0.00944314,0.0815867
331,0.33838383838383834,0.4296875,0.397196261682243,0.4405797101449276,0.10341606618628241,0.55625,0.16262626262626267,0.943441,0.0828257,0.377277,20,0.00394155,0.172691,0.0779943,0.0918528,85,0.00233086,0.109741
332,0.5202020202020202,0.38020833333333337,0.5280373831775701,0.45797101449275357,0.2046970910061382,0.125,0.2717171717171717,0.858864,0.0948835,0.482272,88,0.00707921,0.261968,0.0608368,0.214648,41,0.00240467,0.398372
333,0.7626262626262627,0.5169270833333333,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.76298,0.0415543,0.257414,63,0.000342076,0.503717,0.0973389,0.204895,3,0.00684495,0.320188
334,0.2272727272727273,0.33984375,0.33644859813084116,0.44637681159420295,0.0,0.35,0.04343434343434338,0.987548,0.0998099,0.0952857,99,0.000515638,0.430218,0.0547381,0.46128,14,0.00379635,0.0990262
335,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.536231884057971,0.10408326661329059,0.125,0.09090909090909094,0.729585,0.0111934,0.024028,7,0.00368682,0.643262,0.0965685,0.445712,14,0.00360806,0.0625856
336,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.754129,0.0151908,0.408657,52,0.00472329,0.561006,0.0643287,0.183494,65,0.00618423,0.31304
337,0.3232323232323232,0.36328125,0.39252336448598135,0.4608695652173913,0.2025620496397118,0.63125,0.297979797979798,0.86881,0.0741424,0.144566,86,0.00666193,0.479612,0.0605742,0.0710683,80,0.00628881,0.21051
338,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.728845,0.0145796,0.0481725,46,0.00452579,0.922166,0.0699472,0.458524,15,0.00818613,0.131746
339,0.29292929292929293,0.296875,0.40654205607476634,0.4144927536231884,0.5354950627168402,0.6875,0.25555555555555554,0.87293,0.014918,0.328059,98,0.00364781,0.811377,0.0491216,0.0108091,66,0.0020188,0.112252
340,0.7626262626262627,0.31901041666666663,0.4719626168224299,0.4492753623188406,0.7993061115559114,0.125,0.1444444444444445,0.799126,0.0291466,0.30131,6,0.00476015,0.290161,0.0214288,0.33309,70,0.00717918,0.263421
341,0.7626262626262627,0.45572916666666663,0.3551401869158879,0.5130434782608695,0.7361889511609288,0.125,0.09090909090909094,0.757889,0.0321134,0.31365,11,0.00983835,0.670162,0.039199,0.104087,20,0.00286187,0.398803
342,0.18181818181818177,0.19140625,0.3598130841121495,0.2985507246376812,0.49693087803576197,0.525,0.09696969696969693,0.982808,0.0447248,0.372471,10,0.0054602,0.694433,0.0271851,0.0739658,35,0.00792402,0.214625
343,0.7626262626262627,0.34114583333333337,0.43457943925233644,0.3652173913043478,0.5777955697891647,0.125,0.16868686868686866,0.821704,0.0211445,0.252323,67,0.00897059,0.859764,0.0124705,0.286638,27,0.00300505,0.131113
344,0.29292929292929293,0.30859375,0.4252336448598131,0.4318840579710145,0.6613290632506005,0.69375,0.2919191919191919,0.890988,0.0295652,0.153063,20,0.00794467,0.165998,0.0371588,0.0667777,31,0.00549812,0.205377
345,0.36363636363636365,0.31119791666666663,0.4112149532710281,0.5130434782608695,0.29343474779823864,0.24375000000000002,0.2272727272727273,0.861223,0.0841167,0.0877066,78,0.00527091,0.664674,0.0196155,0.18047,37,0.00489014,0.334743
346,0.33333333333333337,0.26432291666666663,0.4252336448598131,0.4521739130434783,0.38283960501734726,0.63125,0.2656565656565657,0.933869,0.0620806,0.317536,14,0.00411354,0.245582,0.038367,0.0381168,57,0.00344416,0.244534
347,0.24747474747474751,0.27734375,0.397196261682243,0.24347826086956526,0.10261542567387238,0.55,0.14242424242424245,0.952574,0.0674816,0.189205,62,0.00981862,0.0461051,0.0291846,0.2666,59,0.000402779,0.0890494
348,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.748665,0.032574,0.0847021,54,0.00574959,0.697524,0.0148195,0.315259,33,0.00291607,0.195459
349,0.010101010101010055,0.04947916666666663,0.3598130841121495,0.19130434782608696,0.0,0.3125,0.00303030303030305,0.995756,0.0797273,0.228949,52,0.00535339,0.337209,0.0541365,0.0983604,54,0.00409962,0.332646
350,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.726034,0.0352443,0.29943,33,0.00571643,0.275345,0.0387232,0.377889,50,0.0042485,0.1969
351,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.723943,0.0285562,0.455944,19,0.00662629,0.752348,0.0612208,0.323597,91,0.00640864,0.354426
352,0.303030303030303,0.31770833333333337,0.4392523364485982,0.4173913043478261,0.0878035761942888,0.35624999999999996,0.08787878787878789,0.965177,0.0989824,0.316023,10,0.00457184,0.853439,0.0873509,0.187566,57,0.000647604,0.188292
353,0.7626262626262627,0.51953125,0.42056074766355145,0.43768115942028984,0.7175073392046971,0.125,0.09090909090909094,0.775175,0.0466866,0.449791,65,0.00241898,0.374182,0.0198998,0.115595,59,0.00177182,0.379799
354,0.14646464646464652,0.38932291666666663,0.3317757009345794,0.4608695652173913,0.0,0.35,0.033333333333333326,0.98957,0.0928715,0.169452,79,0.00966651,0.178386,0.086298,0.0334109,91,0.00646909,0.357656
355,0.09595959595959591,0.08854166666666663,0.33644859813084116,0.1159420289855072,0.3674939951961569,0.5125,0.21313131313131317,0.986687,0.0175993,0.224702,72,0.0075438,0.570602,0.0874152,0.202957,14,0.00944952,0.113539
356,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.71213,0.0563685,0.457729,90,0.00949511,0.967459,0.0172975,0.496094,96,0.0099342,0.328888
357,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700683,0.0572639,0.495876,69,0.00283356,0.960183,0.0992304,0.0157342,44,0.00907686,0.38863
358,0.7626262626262627,0.32291666666666663,0.5093457943925234,0.5159420289855072,0.6706698692287163,0.125,0.09090909090909094,0.793367,0.0420616,0.236254,19,0.00715053,0.679325,0.0645394,0.493295,46,0.00630201,0.146022
